site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4673025027,S-0359369085219521,other,3,11,5,6,5,5,5,5,5,5,5,6,8,6,6,6,5,5,5,5,5,6,5,5,6,240
S-4573025028,S-0359369085190839,other,3,9,5,5,5,5,5,4,4,5,5,4,4,5,4,4,5,4,5,5,5,4,5,5,5,240
S-4677025028,S-0359369084287065,other,3,6,4,3,3,4,22,4,4,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,3,510
S-4677025033,S-0359369081379030,other,5,20,6,5,5,5,6,5,6,7,5,5,6,5,6,5,5,5,7,6,6,5,5,5,5,390
S-4372025021,S-0359369085118491,other,2,18,2,2,2,2,2,4,4,2,2,2,4,2,2,2,2,2,2,2,2,4,2,2,2,240
S-4885025022,S-0359369085127146,other,0,145,54,20,10,54,7,0,0,3,3,0,3,3,3,3,3,0,3,3,0,3,3,7,3,280
S-4886025023,S-0359369085112866,other,7,51,13,13,17,28,13,9,7,7,15,17,6,6,6,6,6,6,4,6,6,6,6,6,6,420
S-4687025030,S-0359369085185508,other,14,145,16,16,14,5,5,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,240
S-4673025027,S-0359369085087449,other,0,41,6,3,3,3,6,9,9,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4677025029,S-0359369081312742,other,2,57,7,5,7,2,2,2,2,9,2,2,2,2,2,2,2,2,7,5,5,2,2,2,2,380
S-4885025022,S-0359369085159123,other,2,106,3,5,11,3,3,5,5,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,350
S-4677025028,S-0359369084287271,other,9,35,7,4,4,4,6,4,6,4,4,4,4,6,6,4,4,3,4,4,4,4,6,6,4,390
S-4772025022,S-0359369084110820,other,4,126,11,11,17,7,7,9,11,9,7,4,4,20,4,4,4,4,7,7,11,7,7,4,11,330
S-4372025021,S-0359369085086193,other,2,12,4,2,4,4,4,4,4,2,2,4,4,4,4,4,2,2,2,4,2,4,4,4,4,400
S-4413110100,S-0359369084113857,other,4,18,7,7,5,6,6,5,6,5,6,5,4,5,6,6,5,6,6,7,6,6,6,6,6,380
S-4885025022,S-0359369085176697,other,3,46,6,3,6,3,3,3,3,3,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,250
S-4721011100,S-0359369084144530,other,37,40,5,2,2,5,5,2,5,2,5,2,2,5,2,2,2,5,2,5,5,2,2,2,2,60
S-4885025022,S-0359369085096051,other,5,284,56,41,25,16,9,6,6,5,5,3,3,3,2,3,2,2,2,2,2,2,2,2,3,300
S-4413110100,S-0359369084116843,other,4,25,4,6,6,5,5,6,5,6,5,4,5,4,4,4,5,6,6,4,6,4,6,5,5,370
S-4784025026,S-0359369085092910,other,5,8,6,5,6,6,5,6,6,7,6,7,5,5,7,6,5,5,6,6,6,5,5,6,5,400
S-4372025021,S-0359369085085062,other,2,49,4,4,4,2,2,2,2,12,2,2,2,2,2,2,2,4,4,2,4,2,2,2,2,370
S-4682025024,S-0359369085688386,other,0,43,6,3,3,3,0,3,6,6,3,6,3,0,0,0,3,0,3,0,0,0,0,0,0,250
S-4885025022,S-0359369085132427,other,0,49,3,7,10,3,3,3,3,16,3,3,3,10,3,3,7,3,3,7,7,7,3,3,3,380
S-4677025033,S-0359369081366037,other,3,95,3,5,5,5,5,5,5,5,5,5,3,5,5,5,6,6,5,5,5,6,5,5,6,360
S-4885025022,S-0359369085094494,other,0,126,16,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4772025022,S-0359369084117650,other,3,26,6,3,5,3,5,6,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,420
S-4677025028,S-0359369084288329,other,0,106,6,26,16,0,3,13,19,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,340
S-4677025028,S-0359369084288329,other,0,108,7,14,24,0,3,14,20,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,340
S-4772025022,S-0359369084112784,other,20,63,19,20,22,20,19,20,19,25,26,32,22,102,17,20,22,17,27,35,28,22,25,19,35,390
S-4677025028,S-0359369084288329,other,0,115,7,16,16,0,3,10,16,3,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,340
S-4885025022,S-0359369085094932,other,4,269,65,37,21,19,9,6,6,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,280
S-4372025021,S-0359369085083687,other,0,21,2,2,5,2,2,2,2,2,5,2,2,5,2,2,2,2,2,2,2,2,5,2,5,250
S-4677025028,S-0359369084275243,other,4,179,5,5,8,4,5,4,5,4,5,4,7,5,5,4,4,4,4,7,4,4,5,5,5,350
S-4372025021,S-0359369085085062,other,2,43,2,4,4,4,2,4,2,8,4,2,2,4,2,4,2,2,2,4,4,4,2,4,4,370
S-4677025033,S-0359369081374601,other,4,61,8,12,12,4,4,4,8,12,0,4,8,8,4,12,4,4,4,4,4,8,4,12,4,360
S-4673025027,S-0359369085152375,other,3,28,5,4,5,4,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,270
S-4885025022,S-0359369085127534,other,13,23,18,16,16,21,35,42,38,20,18,17,34,31,14,18,22,17,25,59,78,133,116,35,14,4650
S-4580025039,S-0359369083347373,other,5,20,20,9,5,5,9,5,7,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,390
S-4372025021,S-0359369085101984,other,3,17,6,5,6,5,6,5,5,5,5,5,5,7,5,7,5,4,7,7,5,6,6,5,6,360
S-4573025028,S-0359369085173793,other,43,5,5,3,5,5,3,5,3,3,3,5,3,3,3,3,3,3,5,5,3,3,3,3,3,60
S-4677025028,S-0359369083970190,other,3,11,10,8,7,6,6,6,6,5,6,5,6,6,5,5,6,7,7,5,5,5,5,6,7,420
S-4793025022,S-0359369085873210,other,2,80,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,280
S-4677025033,S-0359369081366037,other,2,89,5,5,5,5,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,5,4,4,360
S-4885025022,S-0359369085176697,other,3,53,10,7,7,7,3,0,3,3,3,0,7,3,0,0,0,0,0,3,0,0,0,0,3,260
S-4372025021,S-0359369085158232,other,7,15,10,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,250
S-4784025026,S-0359369085190250,other,3,89,5,5,11,3,3,5,5,26,3,3,5,8,3,5,3,5,3,5,5,8,5,3,3,370
S-4886025023,S-0359369085189831,other,0,39,3,3,3,3,3,3,3,8,3,3,0,3,0,3,3,3,3,0,3,3,3,3,3,370
S-4885025022,S-0359369084032206,other,3,48,5,5,3,3,0,3,5,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,260
S-4573025028,S-0359369085097737,other,6,11,4,6,6,4,6,7,6,6,6,6,20,7,7,4,7,6,6,7,7,9,7,7,6,240
S-4772025022,S-0359369084112784,other,18,74,17,17,16,17,18,19,21,29,28,24,18,71,16,18,16,17,40,27,22,21,20,19,33,390
S-4772025022,S-0359369084117650,other,4,25,4,4,4,6,4,4,4,6,4,4,6,4,4,4,4,4,6,4,4,4,6,4,6,410
S-4885025022,S-0359369085170112,other,12,95,27,12,15,24,9,9,9,9,9,9,12,9,9,6,9,9,9,12,9,9,6,9,12,270
S-4885025022,S-0359369085220495,other,3,14,3,6,6,107,11,6,6,3,8,8,25,6,11,11,6,11,6,6,3,6,6,11,14,470
S-4677025033,S-0359369081322261,other,4,7,6,6,5,5,6,5,4,5,5,5,6,5,4,5,6,7,5,6,6,6,6,4,5,390
S-4677025029,S-0359369081333177,other,4,16,4,6,4,6,6,4,4,4,4,6,6,4,4,6,6,6,6,6,6,6,6,6,4,480
S-4687025030,S-0359369085192421,other,7,168,47,32,22,11,7,5,4,5,4,4,4,2,2,2,2,2,4,2,4,2,2,2,2,260
S-4772025022,S-0359369084112271,other,3,107,4,4,4,4,4,4,4,6,4,4,6,4,4,4,4,6,6,6,6,6,4,4,4,320
S-4885025022,S-0359369085176697,other,2,47,5,7,5,5,2,2,2,5,2,2,14,2,2,2,2,2,2,5,2,2,2,2,5,250
S-4682025024,S-0359369085870067,other,0,57,19,4,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,4,0,0,0,4,270
S-4682025024,S-0359369085725881,other,4,66,7,7,5,5,5,4,5,5,5,5,5,6,4,4,5,5,5,5,5,6,5,4,5,300
S-4573025028,S-0359369085146039,other,9,10,13,12,11,15,18,22,22,29,40,51,88,163,31,28,17,14,12,12,13,9,11,10,8,2580
S-4885025022,S-0359369085126833,other,9,108,35,18,12,26,9,12,12,12,12,15,18,20,18,12,9,9,12,15,23,26,23,20,18,280
S-4682025024,S-0359369085688386,other,0,28,6,3,0,3,0,3,3,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,250
S-4673025027,S-0359369085176465,other,2,81,6,6,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,250
S-4372025021,S-0359369085176598,other,2,90,7,5,4,5,5,5,5,6,5,5,5,6,5,5,5,5,5,7,6,6,5,6,5,290
S-4677025029,S-0359369081312742,other,3,52,11,10,7,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,370
S-4885025022,S-0359369085185318,other,11,158,49,40,34,19,22,16,13,11,11,13,13,17,11,10,11,10,13,17,14,17,17,10,11,290
S-4885025022,S-0359369085144158,other,11,139,28,21,19,19,28,15,15,17,17,19,19,17,17,17,13,13,21,19,21,71,66,54,32,270
S-4885025022,S-0359369085182794,other,16,22,6,8,6,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,2,4,2,2,4,120
S-4573025028,S-0359369085148811,other,2,11,5,2,2,2,2,2,2,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,5,250
S-2711010100,S-0359369085220404,other,0,94,17,7,3,13,0,0,0,10,0,0,7,0,0,0,0,3,3,7,3,3,0,0,7,270
S-4793025022,S-0359369085177646,other,0,32,4,0,0,0,4,40,24,0,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,240
S-4677025029,S-0359369081376002,other,13,17,19,18,16,14,16,18,16,14,15,14,15,21,31,31,38,45,130,105,111,87,71,70,48,4170
S-4677025029,S-0359369081312270,other,5,21,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,6,5,6,5,5,420
S-4682025024,S-0359369085704233,other,0,70,3,3,0,3,0,3,3,3,0,0,0,0,3,0,3,0,3,0,3,0,0,3,3,250
S-4580025039,S-0359369083347373,other,5,20,20,9,6,5,8,8,8,6,5,5,5,5,5,3,5,5,5,5,5,3,3,5,5,380
S-4673025027,S-0359369085176465,other,3,50,8,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4885025022,S-0359369085144158,other,15,143,30,21,19,17,30,17,17,19,17,19,21,21,17,17,15,13,19,24,24,56,54,41,32,270
S-4677025028,S-0359369084264262,other,10,12,12,14,14,21,25,33,26,36,161,203,142,44,27,23,18,12,13,11,11,12,10,11,11,2290
S-4573025028,S-0359369085146146,other,7,59,49,13,13,13,7,13,10,13,7,10,10,7,7,7,3,7,7,7,7,7,7,7,7,260
S-4793025022,S-0359369085859722,other,2,13,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,2,4,2,4,2,2,4,2,240
S-4885025022,S-0359369085132427,other,0,50,3,3,9,3,0,3,3,12,0,0,3,6,0,3,3,0,3,6,3,3,3,0,3,380
S-4673025027,S-0359369085154603,other,3,133,27,15,9,12,3,6,6,12,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4372025021,S-0359369085176598,other,3,107,7,5,3,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,5,5,5,3,7,290
S-4413110100,S-0359369084116843,other,4,33,5,5,6,5,5,5,5,5,5,5,5,4,5,6,4,4,5,6,5,5,6,4,6,370
S-4784025026,S-0359369085090476,other,4,336,7,9,7,7,4,4,5,17,9,13,11,14,8,5,4,4,5,5,5,11,14,7,5,310
S-4784025026,S-0359369085180509,other,11,59,24,39,21,25,16,15,15,16,14,14,13,12,15,14,14,20,11,11,11,14,13,13,13,490
S-4793025022,S-0359369085867584,other,0,28,4,0,4,0,0,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-2711010100,S-0359369084047014,other,3,28,6,6,3,3,0,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,250
S-4673025027,S-0359369085152375,other,3,29,3,5,3,3,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,220
S-4677025033,S-0359369081322261,other,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,390
S-4677025028,S-0359369084288329,other,0,115,7,19,22,0,4,19,26,4,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,340
S-4677025033,S-0359369083952271,other,10,29,18,21,19,21,18,16,19,21,20,21,19,30,14,19,21,42,212,68,49,38,37,33,20,4340
S-4372025021,S-0359369085085062,other,2,49,4,4,4,4,4,4,4,8,4,2,4,4,4,2,4,2,2,2,2,2,4,4,4,390
S-4677025033,S-0359369081334654,other,4,64,7,9,9,4,4,4,4,7,4,2,4,4,4,2,4,4,4,4,4,4,4,2,4,360
S-4677025029,S-0359369081333177,other,2,46,14,14,7,10,5,7,7,5,5,2,2,2,2,2,2,0,2,2,2,2,2,2,2,390
S-4573025028,S-0359369085146039,other,9,10,10,13,12,17,17,20,18,25,47,51,106,107,29,27,15,16,10,10,12,10,9,9,9,2540
S-4687025030,S-0359369085177745,other,2,17,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,240
S-4885025022,S-0359369085138291,other,4,64,11,8,4,11,4,4,4,19,4,4,19,4,4,4,4,4,4,8,8,8,8,4,11,270
S-4673025027,S-0359369085219521,other,0,27,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4682025024,S-0359369085725881,other,3,84,10,10,8,5,5,4,5,5,5,5,4,4,5,4,5,4,4,5,4,3,4,5,5,300
S-4885025022,S-0359369085138291,other,4,98,26,8,11,19,4,4,4,11,4,4,11,4,4,4,4,4,4,4,8,4,4,4,8,270
S-4682025024,S-0359369085734578,other,19,60,22,28,22,19,22,22,22,25,44,25,35,47,19,25,22,16,16,19,16,25,16,19,19,270
S-4677025029,S-0359369081380905,other,19,23,22,21,21,19,20,20,21,34,22,26,21,15,21,19,36,38,79,28,31,28,30,30,18,3020
S-4372025021,S-0359369085176598,other,4,45,5,5,5,6,5,6,5,6,5,5,5,6,5,5,6,5,6,5,5,6,6,5,6,290
S-4677025033,S-0359369081366037,other,3,71,4,6,6,4,4,6,6,6,4,4,6,6,6,4,6,6,6,4,7,4,6,6,6,360
S-4728010101,S-0359369085275234,other,2,118,17,6,4,4,4,4,4,4,2,4,4,2,4,2,2,4,4,2,4,2,4,2,4,280
S-4886025023,S-0359369085093447,other,2,69,13,7,4,4,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,260
S-4673025027,S-0359369085219521,other,2,13,6,4,6,4,4,6,4,4,4,6,11,6,4,6,4,4,6,6,6,6,6,6,4,240
S-4885025022,S-0359369085096051,other,6,298,61,40,24,21,13,6,6,6,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2,300
S-4682025024,S-0359369085696439,other,6,53,17,8,8,8,8,14,14,11,11,11,6,8,8,8,8,8,8,8,8,20,20,8,8,250
S-4677025029,S-0359369081310084,other,2,9,3,2,3,3,3,3,3,3,7,5,3,3,3,3,3,3,7,3,3,2,3,3,5,420
S-4772025022,S-0359369084106570,other,21,28,23,30,26,19,21,23,21,28,21,26,21,26,17,19,19,28,106,30,28,28,34,26,34,420
S-4677025029,S-0359369081310084,other,4,10,5,6,6,6,6,6,5,6,5,6,6,6,5,5,6,6,6,5,5,6,5,7,6,430
S-4885025022,S-0359369085094932,other,3,295,55,44,25,17,12,5,5,3,3,5,2,3,3,2,2,2,2,2,2,2,2,2,2,280
S-4885025022,S-0359369085094494,other,3,70,13,3,3,5,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,0,3,3,0,280
S-4793025022,S-0359369085873210,other,3,56,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4677025029,S-0359369081312270,other,4,25,7,8,12,7,9,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,4,5,120
S-4372025021,S-0359369085158232,other,8,17,4,5,5,4,4,4,4,4,4,4,5,4,5,5,4,5,5,5,5,5,5,5,5,260
S-4372025021,S-0359369085158232,other,17,42,6,6,6,3,5,5,5,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,120
S-4793025022,S-0359369085867584,other,5,10,5,5,5,3,3,3,5,3,5,3,3,5,5,5,3,5,5,3,3,5,3,5,5,240
S-4885025022,S-0359369085182794,other,18,21,6,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,120
S-4677025033,S-0359369083953394,other,0,45,3,3,6,0,0,3,3,18,0,0,0,0,0,3,0,0,3,3,0,0,3,3,0,360
S-4682025024,S-0359369085689376,other,2,25,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,5,2,240
S-4885025022,S-0359369085185318,other,12,133,51,45,29,19,16,13,13,12,15,15,13,20,12,10,10,10,12,22,15,18,18,15,13,270
S-4673025027,S-0359369085154603,other,3,140,29,13,8,13,3,3,5,11,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,260
S-4677025028,S-0359369084262720,other,4,32,7,6,6,6,6,6,6,7,6,5,6,6,6,5,6,6,7,6,7,7,5,6,7,370
S-4372025021,S-0359369085085062,other,3,33,6,4,4,4,4,3,4,4,4,4,3,3,4,3,4,4,4,4,3,4,4,3,4,390
S-4772025022,S-0359369084114889,other,3,46,8,8,8,8,3,5,5,10,5,3,3,10,3,3,5,3,8,3,3,3,3,5,8,390
S-4885025022,S-0359369085106124,other,12,272,30,41,24,16,14,16,16,10,12,16,20,20,12,16,10,16,12,32,30,28,24,10,16,320
S-4885025022,S-0359369085169858,other,15,50,15,18,18,15,20,18,15,29,15,18,18,20,15,18,18,15,15,20,23,20,23,18,18,250
S-4885025022,S-0359369085094932,other,5,309,62,38,25,14,10,6,6,5,3,5,3,3,3,2,2,2,3,2,3,2,2,2,2,300
S-4885025022,S-0359369085188809,other,9,300,32,49,65,18,23,23,25,21,16,16,25,30,16,14,25,16,51,18,14,18,16,16,18,320
S-4677025033,S-0359369081371607,other,7,24,11,9,7,11,9,9,10,9,12,11,8,7,9,6,11,9,12,14,16,14,12,10,9,430
S-4793025022,S-0359369085168876,other,3,27,5,3,3,3,3,5,5,3,5,3,5,5,5,3,3,5,3,5,5,5,5,3,5,260
S-4772025022,S-0359369084112875,other,5,71,10,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,270
S-4793025022,S-0359369085866727,other,4,14,5,5,4,5,4,4,4,4,5,4,4,4,5,5,5,4,4,5,5,5,5,6,5,250
S-4886025023,S-0359369085185193,other,11,142,27,30,27,21,20,16,17,20,14,13,14,23,11,11,11,11,11,14,13,13,14,16,16,370
S-4682025024,S-0359369085689376,other,31,37,21,18,18,18,18,18,19,25,27,24,158,29,30,19,15,18,18,24,31,44,43,75,29,2420
S-4677025029,S-0359369081376002,other,15,17,19,18,18,17,20,18,16,17,15,18,20,22,37,41,73,116,121,109,98,99,101,66,66,3980
S-4687025030,S-0359369085177745,other,2,20,4,4,4,2,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,250
S-4885025022,S-0359369085170112,other,7,100,20,13,13,20,10,7,7,10,7,10,10,10,10,7,10,10,7,10,10,7,10,10,13,270
S-4721011100,S-0359369084144530,other,13,27,8,9,5,5,6,5,5,5,4,8,5,5,5,5,6,4,5,5,4,5,5,5,5,300
S-4772025022,S-0359369084105440,other,3,11,5,5,5,5,4,5,5,5,5,4,4,4,5,5,5,5,4,6,5,4,5,4,4,420
S-4372025021,S-0359369085156590,other,4,13,7,4,4,4,7,9,11,4,11,4,4,4,7,4,4,4,4,7,4,4,4,7,4,240
S-4885025022,S-0359369085190953,other,0,33,4,0,0,0,4,4,4,4,4,8,4,4,0,4,0,4,0,8,4,0,0,4,4,250
S-4682025024,S-0359369085734578,other,15,56,19,22,19,28,31,19,28,22,43,34,37,50,15,22,22,15,12,22,15,19,19,22,22,270
S-4885025022,S-0359369085130306,other,4,4,14,11,18,29,14,11,7,7,4,4,4,4,7,7,53,68,11,7,7,4,4,4,4,3860
S-4677025029,S-0359369081312742,other,4,20,7,6,5,5,6,5,5,5,6,4,6,6,5,5,5,5,6,5,6,5,5,7,7,370
S-4673025027,S-0359369085176465,other,2,77,6,4,4,4,2,4,4,2,4,2,4,2,4,4,2,4,4,4,4,4,4,4,4,240
S-4885025022,S-0359369085144158,other,12,120,21,19,16,21,40,16,17,17,14,17,33,23,17,17,14,16,17,21,23,45,49,47,24,260
S-4885025022,S-0359369085127534,other,10,21,14,19,11,18,33,28,28,17,16,16,29,29,17,15,16,14,19,51,92,122,86,43,15,4650
S-4573025028,S-0359369085146039,other,10,10,13,12,13,13,20,21,16,24,52,55,80,97,31,31,19,16,13,11,13,11,10,11,10,2560
S-4677025028,S-0359369084264262,other,8,10,15,14,18,21,27,30,26,38,191,214,114,37,20,25,17,12,13,10,11,10,13,11,11,2260
S-4885025022,S-0359369085144612,other,0,82,6,11,14,3,3,11,11,9,3,3,11,3,6,3,6,0,6,3,3,3,3,3,6,350
S-4677025033,S-0359369081366037,other,5,84,8,8,9,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,360
S-4687025030,S-0359369085177745,other,2,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,2,2,250
S-4573025028,S-0359369085146062,other,12,24,18,19,14,13,10,13,14,21,18,19,33,23,81,31,15,10,24,30,43,111,140,112,46,250
S-4673025027,S-0359369085161442,other,0,102,16,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,280
S-4772025022,S-0359369084110820,other,5,141,11,11,12,5,5,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,5,3,5,330
S-4677025028,S-0359369084288329,other,0,96,6,19,19,0,3,13,13,3,3,3,6,0,0,0,0,3,0,3,0,0,0,0,3,340
S-4573025028,S-0359369085146146,other,7,59,16,13,10,13,7,10,10,13,7,7,7,7,3,3,3,3,3,3,3,3,3,7,7,260
S-4885025022,S-0359369085144612,other,2,114,11,18,27,5,7,14,20,14,5,5,14,5,9,5,5,5,7,7,5,5,5,7,9,350
S-4573025028,S-0359369085148811,other,3,10,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,260
S-4885025022,S-0359369085138291,other,4,78,18,11,7,18,4,7,4,14,4,4,11,4,4,7,4,4,4,7,7,7,4,4,7,270
S-4580025039,S-0359369083347373,other,11,45,18,9,9,5,7,7,5,9,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,380
S-4885025022,S-0359369085151328,other,2,33,2,4,4,14,4,2,2,4,14,12,4,2,2,2,2,2,2,2,2,2,2,2,2,440
S-4682025024,S-0359369085734578,other,18,49,18,31,27,24,21,24,24,31,40,46,27,58,18,21,18,15,18,18,15,15,21,18,24,270
S-4413110100,S-0359369084116843,other,3,51,6,5,6,4,5,5,5,4,5,5,4,4,5,5,5,6,6,6,6,7,6,5,6,360
S-4886025023,S-0359369085112866,other,6,45,12,12,16,27,17,9,11,9,12,11,8,5,6,5,3,6,5,6,6,5,5,5,5,430
S-4573025028,S-0359369085097737,other,2,12,2,5,5,2,5,2,5,5,5,2,5,5,2,5,2,5,5,5,5,5,5,2,5,240
S-4687025030,S-0359369085177745,other,4,20,4,4,4,7,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,250
S-4372025021,S-0359369085156590,other,4,10,5,6,5,6,5,5,6,5,5,6,5,6,6,5,5,5,5,5,6,5,5,7,5,240
S-4682025024,S-0359369085734578,other,109,36,23,20,30,40,32,33,35,39,40,42,37,50,43,33,37,27,27,29,28,31,21,29,22,4240
S-4673025027,S-0359369085143192,other,2,91,17,7,5,12,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,270
S-4413110100,S-0359369084116843,other,3,39,6,6,6,6,6,5,5,5,3,5,6,5,5,6,6,5,6,7,6,6,5,6,6,380
S-4677025028,S-0359369084275243,other,2,142,4,10,17,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,340
S-4677025033,S-0359369081334654,other,3,35,5,5,7,5,3,5,5,5,5,5,5,3,5,3,5,3,5,5,7,3,5,5,5,360
S-4687025030,S-0359369085177745,other,2,20,4,4,4,4,4,2,4,2,2,2,4,4,2,2,4,4,4,4,2,4,4,4,4,250
S-4793025022,S-0359369085098016,other,0,37,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,260
S-4677025033,S-0359369083953246,other,3,121,35,9,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,290
S-4772025022,S-0359369084106224,other,4,6,5,5,5,6,5,6,5,5,6,4,5,4,5,5,5,5,7,6,5,6,6,5,6,410
S-4573025028,S-0359369085194948,other,3,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4677025029,S-0359369081310084,other,2,10,2,2,2,5,2,2,2,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,420
S-4677025033,S-0359369081366037,other,2,67,6,5,5,6,3,5,5,6,5,5,5,6,5,5,5,3,5,3,5,6,5,5,5,360
S-4673025027,S-0359369085116131,other,4,18,4,4,2,4,4,4,4,4,2,4,4,4,4,2,2,2,4,4,4,4,4,4,2,260
S-4885025022,S-0359369085151328,other,3,31,3,5,6,13,6,3,3,5,8,6,5,5,3,3,3,5,3,2,3,3,3,5,3,440
S-4793025022,S-0359369085168876,other,4,15,4,5,6,6,5,6,6,5,5,7,5,5,6,6,6,5,5,7,6,7,7,6,6,260
S-4885025022,S-0359369085106124,other,5,347,19,35,29,8,16,11,11,11,19,11,11,16,11,13,11,13,11,40,40,19,21,8,24,320
S-4573025028,S-0359369085173793,other,43,5,5,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,60
S-4885025022,S-0359369085094494,other,2,50,7,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,280
S-4793025022,S-0359369085867584,other,0,31,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4886025023,S-0359369085189831,other,3,49,9,6,9,6,3,3,3,17,3,3,3,3,3,6,6,3,3,6,3,3,6,6,3,360
S-4793025022,S-0359369085860878,other,2,8,4,4,4,4,6,4,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,240
S-4885025022,S-0359369085144158,other,13,130,26,23,18,15,33,18,15,16,16,21,25,23,23,18,16,13,18,21,26,61,58,51,30,270
S-4886025023,S-0359369085189831,other,0,49,3,3,3,3,3,0,3,9,0,0,0,0,3,3,0,3,0,0,0,3,3,3,3,360
S-4793025022,S-0359369085859722,other,0,20,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,250
S-4885025022,S-0359369085094494,other,0,133,27,8,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,280
