site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4673025027,S-0359369085184105,noise,3,14,5,6,5,5,6,5,6,5,5,3,5,6,6,5,5,5,6,5,5,6,6,5,5,240
S-4372025021,S-0359369085085856,noise,4,6,5,7,5,6,5,7,6,5,6,6,6,6,6,5,7,6,6,7,6,7,6,5,6,240
S-4677025029,S-0359369081308567,noise,2,11,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,2,4,480
S-4784025026,S-0359369085143259,noise,2,34,2,3,5,12,3,2,2,5,9,7,2,3,3,5,3,7,2,2,3,5,7,7,3,420
S-4784025026,S-0359369085177968,noise,0,28,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085106629,noise,76,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
S-4677025028,S-0359369084275144,noise,6,37,6,6,7,5,6,6,6,6,6,6,6,5,6,5,6,5,6,7,7,6,6,6,6,340
S-4372025021,S-0359369085152573,noise,8,9,14,10,12,16,17,19,18,22,32,38,49,188,46,43,19,17,12,11,12,11,9,12,12,2770
S-4784025026,S-0359369085143259,noise,2,26,2,2,4,12,4,4,2,4,10,8,4,4,2,4,4,4,2,2,2,6,6,8,4,420
S-4571025029,S-0359369083989497,noise,0,41,8,4,0,4,4,4,4,4,4,12,4,4,4,4,4,4,0,4,0,4,4,4,4,250
S-4571025029,S-0359369084044417,noise,21,5,5,4,5,4,5,5,4,5,4,5,5,4,5,6,5,5,4,5,4,5,5,4,5,60
S-4673025027,S-0359369085126874,noise,0,27,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4571025029,S-0359369084042932,noise,4,16,6,6,6,5,5,6,5,5,5,5,5,5,6,6,5,4,5,5,6,6,6,5,6,260
S-4784025026,S-0359369085162549,noise,0,21,3,0,3,3,3,10,8,0,3,3,0,3,0,0,0,0,3,0,0,0,0,3,0,230
S-4784025026,S-0359369085182018,noise,2,112,25,4,4,8,4,2,4,4,2,4,2,4,2,2,2,2,4,2,4,2,4,2,4,280
S-4677025028,S-0359369084275144,noise,9,85,6,6,9,6,6,7,6,7,6,7,6,6,6,6,7,6,6,12,7,7,7,7,7,330
S-4372025021,S-0359369085085856,noise,4,11,4,4,4,4,4,5,5,5,5,4,5,4,5,4,5,4,5,5,4,4,4,5,4,240
S-4372025021,S-0359369085085856,noise,2,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,240
S-4571025029,S-0359369084041017,noise,0,107,7,13,20,0,3,10,10,7,3,0,7,3,3,3,0,3,10,3,3,0,3,3,3,350
S-4784025026,S-0359369085175715,noise,2,47,12,2,2,8,2,2,2,2,2,2,2,2,2,2,2,8,2,4,2,2,2,2,2,290
S-4886025023,S-0359369085127955,noise,6,54,13,15,17,13,11,9,9,11,11,9,6,11,6,9,6,6,9,9,9,6,9,6,9,390
S-4784025026,S-0359369085090211,noise,2,54,5,3,3,5,5,3,3,3,3,3,5,5,3,3,5,5,5,3,5,3,5,3,5,280
S-4372025021,S-0359369085188908,noise,6,75,6,9,13,6,6,9,9,19,6,6,6,16,6,9,6,6,16,9,9,6,9,6,16,360
S-4372025021,S-0359369085142590,noise,3,73,20,35,26,10,10,9,9,6,4,6,4,4,4,4,4,4,6,6,6,4,4,4,4,330
S-4372025021,S-0359369085082788,noise,0,21,0,0,0,0,0,3,3,0,3,6,0,3,0,0,0,0,0,0,0,0,0,3,0,250
S-4784025026,S-0359369085185078,noise,4,10,5,5,4,5,5,5,5,4,5,6,5,5,7,4,4,4,4,6,5,6,4,6,5,250
S-4372025021,S-0359369085138887,noise,3,19,5,5,5,5,7,5,7,7,5,7,7,9,5,7,5,7,5,7,5,5,5,5,7,250
S-4372025021,S-0359369085120042,noise,46,32,14,6,3,3,9,3,14,6,3,9,6,6,6,3,3,3,3,3,3,3,3,3,3,60
S-4793025022,S-0359369085863757,noise,4,27,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,6,5,5,5,4,5,280
S-4793025022,S-0359369085712038,noise,0,29,0,0,0,0,0,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4571025029,S-0359369084044417,noise,27,6,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,60
S-4372025021,S-0359369085157606,noise,0,41,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,280
S-4571025029,S-0359369084044417,noise,23,4,4,3,5,4,4,4,5,4,5,5,4,7,5,5,5,5,5,4,5,4,5,5,5,60
S-4886025023,S-0359369085126023,noise,0,55,63,8,5,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,0,3,330
S-4571025029,S-0359369084041017,noise,0,135,8,14,28,0,3,11,14,6,3,3,6,3,3,3,0,0,3,3,0,3,0,0,3,350
S-4372025021,S-0359369085170476,noise,17,36,19,17,15,19,19,19,19,23,25,25,25,38,21,19,17,15,25,21,25,104,150,47,25,250
S-4886025023,S-0359369085134597,noise,7,7,10,9,10,13,16,16,17,19,37,37,87,131,24,21,16,11,13,10,11,7,9,7,10,2550
S-4571025029,S-0359369083989497,noise,0,41,11,4,0,4,0,7,7,7,7,11,4,4,4,4,4,4,4,4,4,0,4,4,4,250
S-4784025026,S-0359369085184170,noise,4,18,4,2,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,250
S-4793025022,S-0359369085861009,noise,2,73,5,4,4,5,4,5,5,4,5,5,4,4,5,4,4,5,4,4,4,4,4,4,4,240
S-4372025021,S-0359369085121958,noise,4,40,4,5,4,4,4,4,5,5,4,5,7,7,5,5,5,5,4,5,5,4,5,5,4,250
S-4571025029,S-0359369084044417,noise,19,5,5,5,5,4,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,4,6,60
S-4677025029,S-0359369081335206,noise,3,6,5,5,5,5,5,6,6,5,6,6,6,6,4,6,7,4,5,5,4,5,5,5,6,480
S-4372025021,S-0359369085139778,noise,2,29,4,4,4,5,4,4,4,4,4,4,4,4,5,4,5,4,4,5,5,5,5,4,4,270
S-4673025027,S-0359369085083653,noise,4,21,6,6,6,6,4,4,4,4,6,6,6,4,4,6,6,6,4,6,4,6,6,6,4,260
S-4784025026,S-0359369085176879,noise,2,69,5,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,280
S-4673025027,S-0359369085083653,noise,3,40,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,260
S-4677025028,S-0359369083465357,noise,3,413,10,28,31,3,5,6,5,5,3,3,3,3,5,3,3,3,3,5,3,5,3,3,3,300
S-4784025026,S-0359369085182349,noise,0,23,4,2,13,4,9,2,2,4,4,9,2,2,2,2,0,2,2,2,2,0,2,2,2,350
S-4372025021,S-0359369085085856,noise,4,5,6,5,5,5,6,6,5,5,5,6,5,5,5,5,5,5,6,6,5,7,7,5,6,240
S-4772025022,S-0359369084111463,noise,3,21,4,5,4,5,4,5,4,5,5,4,5,5,5,5,5,4,7,5,5,5,5,4,5,360
S-4886025023,S-0359369085185714,noise,11,36,34,36,25,17,19,21,21,13,11,13,13,10,8,10,10,11,10,10,10,11,10,13,10,390
S-4673025027,S-0359369085172498,noise,4,18,7,5,5,4,5,5,4,4,5,5,4,4,4,4,5,4,4,5,4,4,4,5,4,240
S-4372025021,S-0359369085177992,noise,3,38,13,9,10,9,19,4,4,9,6,6,4,6,4,4,6,4,14,14,16,7,7,4,6,350
S-4372025021,S-0359369085138333,noise,4,18,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,6,6,5,5,6,5,6,270
S-4772025022,S-0359369084113212,noise,2,67,2,4,6,4,2,6,4,4,2,2,4,2,4,2,4,2,2,2,4,4,2,4,4,350
S-4372025021,S-0359369085082788,noise,2,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,260
S-4673025027,S-0359369085172498,noise,4,39,4,4,4,0,4,16,24,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085142590,noise,3,54,17,24,24,9,11,11,10,6,5,5,5,6,5,5,5,5,5,7,6,6,6,6,6,330
S-4673025027,S-0359369085148480,noise,0,33,7,0,0,3,0,7,7,10,3,3,3,3,0,3,7,3,3,0,3,3,3,7,0,250
S-4784025026,S-0359369085182224,noise,4,16,4,4,6,6,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,6,6,4,4,420
S-4573025028,S-0359369085146179,noise,0,80,17,7,3,7,0,0,3,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,280
S-4677025028,S-0359369084275144,noise,6,61,5,5,6,4,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5,6,4,6,4,340
S-4784025026,S-0359369085191688,noise,8,72,17,11,8,8,8,14,14,8,11,11,8,8,8,6,6,3,6,6,6,8,6,11,8,250
S-4372025021,S-0359369085120042,noise,53,29,21,6,3,3,12,3,18,3,3,15,9,3,6,3,3,3,3,3,3,3,3,3,3,60
S-4571025029,S-0359369084041017,noise,0,111,7,14,31,0,3,14,14,7,0,0,7,0,3,0,0,0,0,0,0,0,0,0,3,350
S-4571025029,S-0359369084044417,noise,24,3,4,4,4,5,4,5,4,4,5,5,5,5,4,5,4,4,5,5,5,4,4,5,5,60
S-4886025023,S-0359369085135917,noise,7,133,41,19,17,19,12,10,10,12,14,12,17,36,17,10,7,10,7,12,12,19,19,10,12,280
S-4784025026,S-0359369085177307,noise,4,71,14,18,14,8,6,6,8,8,6,4,4,4,2,2,2,2,2,2,2,2,2,2,2,390
S-4673025027,S-0359369085135214,noise,3,28,6,3,0,0,0,3,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,260
S-4372025021,S-0359369085138887,noise,4,17,6,6,9,6,6,6,4,9,7,6,7,6,6,6,4,6,6,6,6,6,6,6,4,250
S-4372025021,S-0359369085152300,noise,6,29,6,10,6,10,6,10,13,6,6,10,16,6,10,6,6,6,6,10,10,10,6,13,25,240
S-4677025028,S-0359369083875019,noise,5,26,5,5,6,6,5,5,5,5,6,5,5,5,5,6,5,5,6,6,6,6,6,7,5,280
S-4372025021,S-0359369085128045,noise,0,64,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360
S-4784025026,S-0359369085118368,noise,4,120,10,7,6,3,4,3,4,4,3,3,4,3,4,3,3,4,3,3,4,3,3,3,3,250
S-4372025021,S-0359369085082788,noise,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4784025026,S-0359369085176879,noise,2,72,9,4,4,6,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,290
S-4793025022,S-0359369085863757,noise,4,24,5,4,4,7,5,6,4,6,5,4,4,5,6,5,5,5,4,6,5,6,7,5,7,280
S-4673025027,S-0359369085135214,noise,0,83,8,4,4,4,0,0,0,8,0,0,8,0,0,0,0,4,0,12,8,0,0,0,21,270
S-4784025026,S-0359369085143259,noise,2,27,2,2,4,12,4,2,2,4,8,6,4,4,2,4,4,4,2,4,2,6,6,6,2,410
S-4772025022,S-0359369084104443,noise,5,40,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,370
S-4784025026,S-0359369085084776,noise,0,49,0,0,0,0,0,0,0,27,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,260
S-4372025021,S-0359369085152300,noise,7,23,7,7,7,7,7,13,17,7,7,7,13,7,7,3,3,7,7,7,10,10,7,7,20,240
S-4372025021,S-0359369085156863,noise,3,23,3,3,6,6,6,9,11,3,6,3,6,3,3,3,3,3,3,3,3,3,3,6,3,240
S-4677025028,S-0359369084275144,noise,7,51,5,6,5,5,5,5,6,6,6,5,4,5,6,5,6,5,5,6,5,5,5,6,5,340
S-4784025026,S-0359369085084776,noise,4,108,6,6,7,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,300
S-4372025021,S-0359369085139778,noise,3,23,5,6,4,5,5,5,4,5,5,5,4,5,5,5,5,4,4,5,4,5,5,5,5,270
S-4372025021,S-0359369085138390,noise,3,45,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,260
S-4682025024,S-0359369085686448,noise,11,77,17,14,11,9,11,9,9,9,9,9,9,11,9,11,17,14,11,14,26,11,11,26,29,270
S-4372025021,S-0359369085156863,noise,0,26,0,0,0,0,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085121958,noise,0,27,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,250
S-4886025023,S-0359369085135917,noise,7,175,47,26,19,19,15,11,9,11,13,13,11,34,9,11,7,7,7,15,15,13,13,9,13,280
S-4673025027,S-0359369085719082,noise,7,28,7,7,7,7,7,7,7,7,7,9,19,7,5,5,7,9,7,7,7,9,7,7,9,250
S-4571025029,S-0359369084041017,noise,3,98,9,15,31,3,3,12,12,9,3,6,9,3,3,3,3,6,27,6,3,3,3,3,6,350
S-4673025027,S-0359369085126874,noise,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,240
S-4372025021,S-0359369085130066,noise,2,51,7,5,5,4,5,5,5,4,5,4,5,5,4,5,4,4,5,4,5,5,4,4,4,270
S-4673025027,S-0359369085184105,noise,2,27,5,4,4,5,5,4,5,4,5,4,5,4,4,5,5,4,5,5,5,4,5,5,5,240
S-4372025021,S-0359369085129142,noise,4,8,5,4,5,5,5,5,4,6,6,5,5,5,5,6,6,5,4,6,5,5,5,5,5,240
S-4677025033,S-0359369083951794,noise,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,5,5,5,5,460
S-4784025026,S-0359369085162549,noise,0,22,3,3,0,0,3,8,6,3,3,3,0,3,3,0,0,0,3,0,0,0,3,3,3,230
S-4372025021,S-0359369085158620,noise,3,51,5,3,0,3,3,3,3,5,3,3,3,3,0,0,3,3,0,3,3,3,0,0,3,260
S-4784025026,S-0359369085182224,noise,2,15,5,4,5,5,5,5,4,4,5,5,4,4,4,4,4,5,4,4,4,5,5,4,4,420
S-4673025027,S-0359369085714026,noise,2,57,2,2,2,2,2,7,12,2,7,5,2,2,2,2,2,2,2,2,2,2,0,2,2,250
S-4793025022,S-0359369085863757,noise,3,19,6,6,6,5,5,5,3,5,6,5,5,5,6,5,5,6,5,6,5,7,6,6,6,250
S-4691025031,S-0359369085138770,noise,10,12,15,15,15,21,22,29,26,38,113,131,217,66,28,27,15,16,14,12,13,11,12,12,10,2390
S-4784025026,S-0359369085175715,noise,4,31,5,5,5,5,5,5,5,5,6,6,5,6,5,6,5,5,5,6,6,5,5,6,5,250
S-4372025021,S-0359369085139810,noise,3,19,3,3,3,3,3,3,5,3,3,3,3,5,3,5,3,3,3,3,5,3,3,3,3,240
S-4372025021,S-0359369085167001,noise,2,27,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,250
S-4372025021,S-0359369085082788,noise,0,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,240
S-4673025027,S-0359369085172498,noise,4,37,4,0,0,0,0,16,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4673025027,S-0359369085714323,noise,2,89,7,7,7,4,2,2,2,4,2,2,2,2,2,4,4,2,2,2,2,2,2,2,4,250
S-4372025021,S-0359369085137418,noise,11,48,17,15,15,15,15,11,13,15,15,13,17,15,20,13,15,15,24,17,15,30,35,46,11,250
S-4784025026,S-0359369085186589,noise,2,30,7,7,11,7,4,4,7,7,4,4,4,7,4,4,4,4,4,4,4,4,4,4,7,360
S-4571025029,S-0359369084044417,noise,14,7,4,6,5,5,5,4,6,5,4,7,5,6,4,5,5,6,5,4,6,6,5,6,6,60
S-4372025021,S-0359369085130066,noise,3,71,9,7,5,5,5,4,4,5,4,5,4,4,4,4,5,5,4,4,5,5,5,5,5,290
S-4673025027,S-0359369085126874,noise,3,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,240
S-4372025021,S-0359369085152573,noise,7,8,11,11,12,15,15,18,18,22,31,49,82,111,31,23,13,13,12,11,11,9,9,8,7,2600
S-4673025027,S-0359369085842520,noise,2,12,5,5,5,5,5,5,7,3,3,5,3,3,5,5,5,5,5,5,5,5,5,5,5,240
S-4772025022,S-0359369084111463,noise,4,37,4,4,4,4,5,5,4,6,6,6,6,6,5,5,4,4,5,6,5,6,5,5,5,390
S-4673025027,S-0359369085094817,noise,33,45,30,21,24,12,12,9,12,9,9,6,9,9,6,6,3,3,3,6,6,6,6,9,9,140
S-4372025021,S-0359369085177992,noise,19,53,13,16,16,19,16,13,13,16,19,19,13,16,16,16,22,16,50,34,16,13,16,28,25,350
S-4772025022,S-0359369084104443,noise,2,102,5,9,14,2,2,5,5,7,2,0,2,2,2,2,2,2,2,2,2,5,2,2,2,370
S-4772025022,S-0359369084104443,noise,2,94,7,10,15,2,2,5,5,7,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,370
S-4673025027,S-0359369085184105,noise,3,50,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,5,3,240
S-4793025022,S-0359369085863757,noise,4,17,6,6,4,4,4,6,6,6,6,6,7,4,7,6,6,4,4,6,6,6,6,6,6,280
S-4372025021,S-0359369085177992,noise,7,63,17,13,13,7,10,7,7,7,7,7,7,3,7,3,7,3,33,10,7,3,3,7,7,350
S-4372025021,S-0359369085142590,noise,3,71,12,17,17,14,7,7,7,3,5,3,3,5,3,3,5,3,3,5,5,3,3,3,3,330
S-4673025027,S-0359369085842520,noise,3,13,5,5,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,6,5,6,5,240
S-4784025026,S-0359369085156319,noise,3,13,4,4,4,4,4,4,4,4,4,3,4,6,4,4,4,6,6,6,6,4,4,6,4,250
S-4784025026,S-0359369085182224,noise,5,26,7,8,11,7,7,7,7,7,7,7,7,5,3,3,5,5,3,5,5,5,5,5,5,420
S-4886025023,S-0359369085185714,noise,14,59,32,25,25,15,15,10,12,7,7,7,5,3,2,2,3,3,3,3,2,3,2,2,3,110
S-4784025026,S-0359369085090211,noise,4,44,5,5,5,5,5,5,6,6,5,5,5,6,6,5,5,5,5,5,6,6,5,5,5,290
S-4793025022,S-0359369085861009,noise,3,84,6,6,5,6,5,5,5,3,5,5,5,3,5,5,3,5,3,5,3,5,6,5,5,250
S-4673025027,S-0359369085197958,noise,3,26,7,5,5,5,3,3,5,3,5,3,5,5,7,5,5,5,5,7,7,12,10,7,5,270
S-4413110100,S-0359369084647912,noise,0,14,0,0,0,17,3,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,440
S-4571025029,S-0359369084041017,noise,0,106,6,12,30,3,6,12,12,9,3,3,6,3,3,3,3,3,30,3,3,6,3,3,3,350
S-4372025021,S-0359369085085856,noise,3,9,4,5,5,5,5,5,5,6,5,5,5,5,5,5,5,6,5,6,5,5,7,6,5,240
S-4673025027,S-0359369085172498,noise,4,31,4,4,0,4,4,23,19,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4571025029,S-0359369084041017,noise,0,100,3,10,19,0,3,10,10,6,0,0,6,0,3,0,0,0,0,0,0,0,0,0,3,350
S-4784025026,S-0359369085177968,noise,0,27,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085129142,noise,3,8,5,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,240
S-4372025021,S-0359369085142590,noise,3,141,13,24,39,5,5,8,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,330
S-4673025027,S-0359369085164719,noise,0,49,18,0,0,4,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,250
S-4772025022,S-0359369084111463,noise,4,35,5,5,5,5,6,5,5,5,5,5,6,5,5,4,5,5,5,5,5,4,6,6,5,360
S-4886025023,S-0359369085124069,noise,3,11,5,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,5,3,3,3,3,110
S-4784025026,S-0359369085143259,noise,0,27,2,2,2,12,2,2,2,5,10,7,5,5,5,2,5,5,2,2,2,7,7,7,2,420
S-4372025021,S-0359369085152300,noise,0,21,3,0,3,3,3,9,6,3,0,3,0,3,3,3,3,3,3,0,3,3,3,3,3,240
S-4793025022,S-0359369085712038,noise,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4784025026,S-0359369085184170,noise,2,17,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,2,4,2,4,4,2,4,4,240
S-4571025029,S-0359369084042932,noise,4,15,4,5,5,5,4,6,4,4,6,6,6,6,6,6,5,6,5,5,6,6,8,7,5,270
S-4784025026,S-0359369085182349,noise,2,87,4,4,13,4,2,2,4,6,4,2,2,4,2,2,4,2,6,4,2,2,2,2,4,390
S-4784025026,S-0359369085143259,noise,2,31,2,4,4,12,2,2,2,4,8,8,4,2,2,2,4,2,2,2,2,4,4,6,2,410
S-4784025026,S-0359369085175715,noise,3,28,6,6,4,4,4,6,6,6,6,6,6,4,6,4,4,4,4,4,4,4,4,4,6,260
S-4784025026,S-0359369085182224,noise,2,16,5,5,7,5,5,2,2,5,5,5,5,2,5,2,5,7,2,2,2,5,11,5,2,420
S-4784025026,S-0359369085162549,noise,0,26,3,3,3,3,5,8,5,3,3,3,3,3,0,3,0,0,0,3,3,3,3,3,3,230
S-4372025021,S-0359369085152300,noise,6,25,6,6,6,3,6,12,12,6,9,6,12,6,6,6,3,6,6,6,9,6,6,6,12,240
S-4372025021,S-0359369085085856,noise,4,6,4,6,5,6,6,6,4,5,6,6,5,5,5,6,5,7,5,6,6,6,6,6,6,240
S-4677025028,S-0359369083928222,noise,5,10,6,7,6,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,120
S-4372025021,S-0359369085138887,noise,5,14,7,5,6,5,5,6,5,5,5,6,5,5,5,6,6,6,6,6,6,6,6,6,6,250
S-4372025021,S-0359369085152300,noise,4,27,4,4,4,4,4,19,8,0,4,0,4,4,4,4,4,4,8,4,4,4,0,4,4,240
S-4673025027,S-0359369085126874,noise,0,25,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4677025029,S-0359369083954434,noise,3,21,5,6,5,5,6,6,5,7,6,6,5,6,5,5,6,6,5,6,6,6,6,6,6,460
S-4372025021,S-0359369085142590,noise,2,122,23,32,32,7,7,7,5,5,2,2,5,2,2,5,2,2,2,5,5,2,2,5,2,330
S-4673025027,S-0359369085147680,noise,29,57,16,15,16,15,15,18,16,19,25,21,35,75,18,15,18,15,23,31,26,35,28,32,28,60
S-4772025022,S-0359369084104443,noise,2,77,2,3,5,3,3,5,3,3,3,5,3,5,3,3,3,5,5,3,5,3,3,3,3,370
S-4682025024,S-0359369085844138,noise,2,82,12,8,4,6,6,6,6,6,4,6,2,2,2,2,2,2,2,2,2,2,2,2,2,240
S-4372025021,S-0359369085139778,noise,4,17,5,6,6,5,5,5,5,6,5,6,5,6,6,6,6,5,5,5,5,5,6,5,5,270
S-4673025027,S-0359369085184105,noise,2,39,5,5,2,2,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,240
S-4673025027,S-0359369085135214,noise,0,84,8,0,0,4,0,0,0,8,0,0,8,0,0,0,0,4,0,8,8,0,0,0,13,270
S-4673025027,S-0359369085166276,noise,3,17,3,3,6,3,3,3,3,3,3,3,3,3,6,6,6,3,3,3,3,6,3,3,3,240
S-4793025022,S-0359369085860050,noise,0,44,7,3,0,0,0,3,0,3,0,0,3,0,3,0,0,3,3,0,3,3,3,3,0,260
S-4784025026,S-0359369085175715,noise,0,10,0,0,0,0,5,10,10,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,230
S-4372025021,S-0359369085157606,noise,2,41,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,280
S-4677025028,S-0359369084275144,noise,5,29,6,6,6,5,6,6,6,6,6,5,6,6,5,6,6,6,6,7,6,7,6,6,6,340
S-4677025028,S-0359369084271200,noise,3,50,3,3,3,3,3,6,3,6,6,3,3,6,3,3,3,3,6,6,3,3,3,3,3,360
S-4784025026,S-0359369085156319,noise,3,15,3,3,3,3,3,5,3,3,3,3,3,5,5,5,3,5,5,5,5,5,3,3,5,240
S-4372025021,S-0359369085158620,noise,2,27,4,4,4,4,4,4,4,4,4,4,6,4,2,6,4,4,4,4,4,4,6,4,4,260
S-4673025027,S-0359369085147680,noise,38,26,5,2,5,2,12,2,10,7,5,7,7,5,2,5,2,5,5,5,5,2,5,5,5,60
S-4784025026,S-0359369085182349,noise,0,64,2,2,5,5,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,390
S-4571025029,S-0359369083989497,noise,0,53,10,7,3,7,3,10,10,7,7,10,3,3,0,3,3,3,3,3,3,3,0,3,3,250
S-4784025026,S-0359369085156319,noise,3,10,5,5,5,5,5,6,5,5,5,5,5,5,6,5,5,6,4,5,5,5,5,6,5,250
S-4413110100,S-0359369084647912,noise,2,15,2,2,2,8,4,2,2,2,4,4,2,2,2,4,4,2,2,2,2,4,2,2,4,430
S-4684025022,S-0359369085722748,noise,0,82,32,7,4,0,0,0,0,0,0,0,4,4,4,4,0,0,4,4,0,0,4,0,4,290
S-4793025022,S-0359369085860290,noise,11,27,15,11,8,8,11,15,11,8,8,8,4,8,4,8,4,4,8,4,4,4,4,8,8,230
S-4372025021,S-0359369085170450,noise,23,12,5,7,5,5,4,5,5,4,5,5,5,7,7,5,5,4,5,5,5,5,5,4,5,60
S-4793025022,S-0359369085715999,noise,4,35,10,8,8,7,6,6,6,6,6,4,4,4,4,6,4,4,4,4,4,3,6,4,4,280
S-4784025026,S-0359369085185078,noise,4,10,5,3,4,5,4,5,4,5,4,6,6,5,7,5,5,5,5,4,6,6,6,6,6,240
S-4673025027,S-0359369085719082,noise,2,16,4,4,4,4,6,6,4,6,4,4,4,4,4,4,4,4,6,6,4,4,6,6,6,250
S-4673025027,S-0359369085135750,noise,4,10,6,6,6,6,6,6,6,5,6,5,5,6,5,6,5,5,7,6,5,5,6,6,6,240
S-4573025028,S-0359369085146179,noise,2,107,58,16,9,16,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,300
S-4580025036,S-0359369084274121,noise,22,19,21,18,19,29,24,25,22,24,21,32,21,48,43,30,110,131,83,45,43,35,38,35,40,4180
S-4677025028,S-0359369083465357,noise,4,117,6,5,8,5,5,6,6,4,6,5,6,6,6,5,6,6,6,6,5,6,5,6,6,340
S-4573025028,S-0359369085172282,noise,0,24,0,3,0,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,250
S-4372025021,S-0359369085082788,noise,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,250
S-4372025021,S-0359369085129142,noise,4,5,5,6,7,5,5,6,7,5,5,5,6,6,7,5,6,6,5,7,7,7,5,5,5,240
