site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-4684025022,S-0359369085696983,in,0,40,7,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4677025028,S-0359369084281696,in,5,74,10,10,12,10,7,6,6,6,6,6,7,6,5,5,5,6,16,8,7,6,6,5,7,420
S-4677025033,S-0359369083954624,in,5,88,5,2,12,2,2,10,10,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,330
S-4413110100,S-0359369084110507,in,5,20,5,5,5,6,8,6,5,5,6,4,6,5,6,4,5,5,5,5,6,5,6,5,6,390
S-4885025022,S-0359369085162028,in,6,283,32,31,28,6,8,8,7,6,7,7,7,13,5,5,5,5,6,6,6,6,6,5,6,300
S-4372025021,S-0359369085187017,in,2,28,6,4,4,28,10,6,6,2,6,8,6,2,4,4,2,2,2,2,2,2,2,2,4,450
S-4677025028,S-0359369083964946,in,4,35,6,5,5,4,4,4,4,4,5,5,5,4,5,4,4,5,5,5,4,6,4,4,5,360
S-4677025028,S-0359369084258660,in,6,113,36,66,72,11,22,36,46,28,14,15,15,13,6,6,5,5,6,6,6,15,12,6,7,370
S-4885025022,S-0359369085151112,in,16,32,16,13,16,16,19,19,16,16,21,16,21,16,21,24,19,27,24,16,13,27,24,21,21,430
S-4772025022,S-0359369084112636,in,3,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,400
S-4677025033,S-0359369081372118,in,50,86,31,27,20,28,35,35,30,35,27,32,32,28,24,27,34,42,113,74,66,68,58,43,32,360
S-4677025033,S-0359369083955126,in,3,9,4,6,6,6,6,4,4,4,6,4,4,4,4,6,4,6,6,4,4,6,6,4,7,410
S-4721011100,S-0359369084142856,in,2,14,2,2,4,4,4,4,4,2,4,2,4,2,2,4,2,2,4,4,2,4,4,4,4,380
S-4793025022,S-0359369085162341,in,0,84,8,4,4,8,0,0,0,4,0,0,8,0,0,0,0,8,0,8,4,4,4,0,8,270
S-4372025021,S-0359369085132393,in,3,46,8,6,8,8,5,5,5,6,6,6,8,17,5,8,8,6,13,8,8,6,8,6,9,390
S-4677025028,S-0359369084283734,in,3,27,4,4,4,4,6,4,6,4,4,4,6,6,4,4,6,4,4,4,4,4,6,4,4,260
S-4677025028,S-0359369084258660,in,6,24,27,43,66,9,12,24,24,12,12,15,11,8,5,5,6,6,6,7,9,9,7,7,6,410
S-4772025022,S-0359369084107081,in,4,449,7,11,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,5,310
S-4677025028,S-0359369083465399,in,3,63,6,6,5,5,5,6,5,6,5,6,6,5,6,5,5,5,5,6,5,5,5,6,6,280
S-4721011100,S-0359369084118500,in,4,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,440
S-4793025022,S-0359369085860324,in,3,15,4,5,5,7,5,4,5,5,5,5,5,4,7,4,5,4,7,7,7,7,5,5,5,260
S-4372025021,S-0359369085139026,in,7,56,14,12,9,7,9,7,9,9,14,12,14,33,7,7,2,5,7,9,7,12,12,7,7,260
S-4677025033,S-0359369081334746,in,5,9,7,6,7,6,6,5,7,6,6,5,6,5,7,6,7,6,6,6,6,6,7,6,6,120
S-4677025033,S-0359369083951596,in,12,17,15,15,19,20,22,24,20,19,21,16,29,14,22,13,20,24,80,59,59,30,30,22,54,430
S-4784025026,S-0359369085086177,in,3,19,4,4,4,6,4,4,4,4,4,4,6,4,6,4,4,7,4,4,4,4,6,4,4,440
S-4677025033,S-0359369083953840,in,3,135,5,6,8,5,5,5,5,3,5,5,5,5,3,3,3,5,5,5,5,5,5,3,3,340
S-4721011100,S-0359369084142856,in,3,11,4,4,5,5,4,4,3,4,4,4,5,5,5,5,4,5,6,4,5,3,5,5,5,390
S-4372025021,S-0359369085106579,in,12,61,29,32,29,14,12,12,14,14,9,9,12,9,9,12,12,12,14,12,14,41,35,14,17,260
S-4677025028,S-0359369084288196,in,14,44,12,16,16,16,14,14,14,19,23,21,14,19,14,19,16,19,40,14,12,19,23,19,21,370
S-4573025028,S-0359369085165419,in,2,17,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,4,2,240
S-4677025033,S-0359369081372118,in,48,57,29,31,31,24,26,28,33,35,31,29,26,45,28,24,28,40,86,77,58,50,51,38,26,360
S-4573025028,S-0359369085084107,in,12,23,11,12,11,12,14,19,16,18,39,38,45,40,22,18,11,10,10,12,15,16,18,21,14,2560
S-4687025030,S-0359369085175616,in,16,19,21,19,22,19,23,23,22,22,23,21,26,30,48,55,68,279,67,49,46,40,36,34,24,3930
S-4677025028,S-0359369083974820,in,4,255,4,8,6,6,4,8,10,8,6,6,4,23,4,6,6,10,6,8,6,16,37,8,10,2910
S-4372025021,S-0359369085132252,in,9,36,13,14,13,11,10,19,14,20,15,15,23,25,16,20,10,13,11,17,20,71,112,47,14,260
S-4784025026,S-0359369085155543,in,5,105,18,13,10,8,8,13,13,13,8,10,5,5,3,3,3,3,3,8,3,5,10,5,5,250
S-4677025033,S-0359369083951224,in,12,161,17,28,66,17,19,26,24,14,17,19,17,24,17,14,21,17,17,40,33,14,17,17,21,330
S-4677025028,S-0359369083945440,in,3,80,11,5,5,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,280
S-4673025027,S-0359369085118848,in,2,32,5,5,5,7,5,7,7,5,9,7,14,7,5,5,5,5,5,5,5,5,7,14,5,240
S-4573025028,S-0359369085165971,in,2,50,6,6,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,280
S-4677025028,S-0359369084284948,in,9,54,21,23,17,7,5,5,7,5,4,4,4,4,3,4,4,3,4,3,3,3,3,3,3,380
S-4677025033,S-0359369083954749,in,0,138,6,11,32,3,3,6,6,0,3,3,3,3,0,0,3,3,3,3,3,3,0,3,3,330
S-4677025028,S-0359369083969317,in,10,360,14,21,10,4,4,4,4,4,4,6,4,6,4,4,4,6,7,4,4,4,4,4,4,320
S-4677025028,S-0359369083943437,in,2,129,11,22,31,2,7,18,13,11,2,2,9,2,2,2,2,2,2,2,0,2,2,2,2,340
S-4784025026,S-0359369085087241,in,0,35,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,410
S-4677025033,S-0359369081372118,in,23,68,28,28,22,22,22,20,22,19,15,16,20,28,16,17,17,19,17,20,20,23,22,23,32,350
S-4677025033,S-0359369084271218,in,3,32,5,5,6,5,4,5,4,6,4,5,4,4,4,4,5,4,5,5,5,5,5,5,4,360
S-4521010100,S-0359369084104039,in,3,13,3,2,3,13,3,2,3,3,5,7,3,3,3,3,3,3,3,5,2,3,3,3,3,440
S-4677025029,S-0359369081459428,in,0,53,3,3,3,0,3,3,3,3,0,0,0,3,0,3,0,3,0,0,0,3,3,13,3,360
S-4677025028,S-0359369083974820,in,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920
S-4677025028,S-0359369083964946,in,2,536,17,69,32,2,15,4,6,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,320
S-4793025022,S-0359369085860233,in,3,17,3,5,3,5,5,5,5,3,3,3,7,5,5,3,3,5,3,3,3,5,5,5,3,250
S-4677025033,S-0359369083952016,in,3,4,5,5,5,5,5,5,7,5,4,5,5,5,5,5,4,5,4,4,5,5,5,5,5,450
S-4677025028,S-0359369084276845,in,4,59,5,7,9,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,350
S-4677025033,S-0359369083951927,in,17,99,28,26,25,27,28,27,25,32,35,32,31,24,22,20,29,32,71,86,62,44,47,38,31,340
S-4682025024,S-0359369085730600,in,5,100,19,15,41,7,7,5,5,5,5,5,7,10,7,5,7,2,7,2,5,7,12,10,5,270
S-4677025033,S-0359369083950572,in,0,51,3,7,7,0,0,3,3,17,0,0,3,3,0,0,3,3,3,3,3,0,0,0,0,370
S-4372025021,S-0359369085154678,in,18,34,46,40,36,36,21,21,19,37,22,18,27,23,32,44,31,37,41,39,41,106,152,62,48,4760
S-4521010100,S-0359369084095484,in,20,40,17,14,14,17,11,14,14,14,23,17,14,17,17,14,17,14,20,23,17,20,20,17,14,400
S-4784025026,S-0359369085137715,in,3,30,5,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,0,3,3,0,3,260
S-4677025028,S-0359369084289343,in,5,8,5,6,6,7,6,5,6,6,6,6,6,7,6,6,6,7,6,6,6,6,5,6,6,420
S-2911010106,S-0359369084033170,in,2,73,7,9,16,7,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400
S-2711010100,S-0359369084032438,in,0,31,3,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,250
S-4677025033,S-0359369083951547,in,9,46,12,17,14,17,17,14,14,11,22,18,14,15,12,9,12,15,22,14,15,22,20,17,17,410
S-4677025028,S-0359369083965760,in,7,20,17,15,14,12,11,12,14,12,9,8,10,10,9,7,11,13,6,8,8,7,8,9,8,480
S-4784025026,S-0359369085191258,in,4,47,9,9,9,4,4,4,2,4,4,4,6,6,4,11,9,6,11,6,11,19,26,15,17,260
S-4677025028,S-0359369083464400,in,4,286,11,9,5,4,4,5,4,4,5,4,4,4,4,5,4,4,5,4,5,5,4,4,4,310
S-4677025028,S-0359369083965760,in,19,38,24,23,23,32,26,27,25,28,23,20,22,33,30,23,33,53,39,28,31,25,28,22,27,4050
S-4721011100,S-0359369084146816,in,3,46,6,6,11,3,5,5,3,5,3,5,3,3,3,3,3,5,3,5,3,5,3,3,5,350
S-4886025023,S-0359369085096325,in,6,151,39,27,15,24,9,6,6,9,3,3,6,6,3,0,0,0,3,3,3,3,3,3,3,270
S-4784025026,S-0359369085083265,in,3,32,4,3,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,440
S-4372025021,S-0359369085132252,in,6,34,9,11,10,7,9,11,9,16,14,11,24,25,15,12,6,10,9,12,15,52,87,48,10,2550
S-2911010106,S-0359369084051016,in,3,67,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,5,4,4,4,5,5,4,5,430
S-4677025028,S-0359369084289301,in,15,177,56,32,27,15,18,15,12,15,9,6,6,3,3,3,3,0,3,3,3,3,3,3,3,280
S-4885025022,S-0359369085169577,in,20,106,23,23,19,23,22,23,20,22,19,22,20,20,23,23,38,42,25,30,30,35,30,27,22,410
S-4677025033,S-0359369083956769,in,4,87,5,5,6,4,5,5,5,5,5,5,5,4,5,4,5,5,6,6,5,4,5,6,5,330
S-4784025026,S-0359369085181259,in,2,5,2,2,7,2,2,2,2,2,5,5,2,2,2,2,2,2,2,5,2,5,2,2,2,120
S-4885025022,S-0359369085142244,in,4,41,28,18,17,10,7,9,9,11,7,6,10,27,6,9,10,7,20,55,45,35,28,18,18,340
S-4673025027,S-0359369085152458,in,0,23,0,0,0,0,0,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4372025021,S-0359369085169924,in,4,14,6,5,6,5,4,5,5,5,5,5,6,5,7,4,6,6,5,6,6,5,6,6,6,240
S-4793025022,S-0359369084006838,in,7,165,7,18,73,7,11,26,22,7,7,7,7,15,11,7,11,7,7,11,11,11,11,11,11,330
S-4784025026,S-0359369085088678,in,0,19,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
S-4784025026,S-0359369085183354,in,0,335,65,49,12,8,12,4,4,0,8,4,0,16,4,8,4,8,4,12,8,4,0,4,12,300
S-4521010100,S-0359369084103064,in,7,20,16,14,19,12,12,10,11,13,10,11,11,13,10,17,9,11,16,12,13,14,13,18,10,370
S-4793025022,S-0359369085859946,in,5,284,59,29,23,9,9,5,5,2,5,2,2,2,0,2,0,0,2,2,0,2,2,0,2,300
S-4521010100,S-0359369084102777,in,4,24,6,6,6,5,6,6,6,4,6,6,6,7,5,6,6,5,5,6,6,6,6,5,6,470
S-4372025021,S-0359369085163349,in,4,60,14,11,7,7,7,7,11,11,7,7,7,4,4,4,4,4,4,4,4,11,14,7,7,250
S-4677025028,S-0359369084283874,in,2,36,2,2,5,2,0,2,2,11,2,2,0,14,0,2,2,2,2,5,5,2,2,2,2,390
S-4677025033,S-0359369083953808,in,22,102,32,25,20,22,25,27,32,25,25,25,30,37,53,28,25,23,43,63,83,127,75,53,27,290
S-4677025028,S-0359369084278197,in,4,14,6,6,4,6,5,6,5,5,5,5,5,6,5,5,5,6,5,4,6,6,6,6,5,380
S-4793025022,S-0359369084007000,in,3,145,26,15,10,12,5,5,5,5,5,5,8,12,8,5,3,3,5,5,5,5,7,7,3,280
S-4677025033,S-0359369081333292,in,4,65,7,5,8,4,5,5,5,7,4,5,5,5,4,4,7,7,13,15,12,5,5,7,5,360
S-4372025021,S-0359369085139026,in,5,55,25,15,13,13,10,8,8,10,8,10,10,10,10,5,8,5,10,8,8,10,10,8,5,260
S-4885025022,S-0359369085188965,in,5,65,17,12,12,5,6,6,7,7,5,5,4,6,4,5,5,6,5,4,4,5,5,5,6,410
S-4677025033,S-0359369084271929,in,0,17,2,2,2,2,2,2,2,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,380
S-4784025026,S-0359369085139752,in,6,78,19,19,10,10,6,10,10,16,6,6,10,6,6,3,3,3,3,10,23,42,32,3,3,260
S-4677025033,S-0359369083971974,in,20,86,12,9,13,16,13,11,13,13,14,11,12,35,12,11,14,11,21,54,33,21,26,29,27,330
S-4784025026,S-0359369085192439,in,3,70,8,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,3,240
S-4677025029,S-0359369081475788,in,4,39,4,4,5,5,4,5,5,5,5,4,4,5,5,4,5,5,4,5,5,6,4,5,5,370
S-4677025028,S-0359369084283239,in,24,30,32,26,29,29,36,24,27,27,36,36,33,79,29,33,29,28,40,270,130,86,81,72,47,4520
S-4380032023,S-0359369083292702,in,55,17,3,3,3,3,3,3,3,3,3,10,3,3,3,3,3,3,3,3,3,3,3,3,3,60
S-4784025026,S-0359369085191258,in,4,28,8,8,8,8,8,8,6,10,10,12,12,16,8,8,6,14,14,10,10,34,47,34,10,260
S-4372025021,S-0359369085154678,in,14,29,29,25,33,30,20,23,25,33,21,25,26,23,35,36,30,41,49,34,47,154,224,56,40,4750
S-4772025022,S-0359369084115233,in,10,91,19,23,29,19,20,18,21,21,22,18,17,132,16,14,22,17,32,72,91,64,52,22,22,2720
S-4677025033,S-0359369083952909,in,2,23,6,5,5,5,5,6,5,6,6,5,5,6,5,5,6,5,5,6,6,5,5,5,6,280
S-4677025033,S-0359369081372886,in,6,29,12,10,10,12,8,8,8,10,10,8,10,8,6,6,10,10,33,18,16,22,20,8,8,400
S-4521010100,S-0359369084095385,in,9,33,17,15,23,12,16,16,17,27,12,14,14,23,16,13,13,17,12,19,27,21,22,22,16,350
S-4784025026,S-0359369085192439,in,5,73,13,8,8,5,3,8,5,8,5,5,31,3,5,5,3,5,5,5,5,10,13,31,5,240
S-4677025028,S-0359369084284948,in,12,59,14,15,10,6,6,6,5,5,4,6,4,6,5,4,5,8,7,10,8,7,7,6,7,360
S-4784025026,S-0359369085083265,in,3,22,3,3,3,5,3,3,5,5,5,5,3,5,3,3,5,5,3,5,3,3,5,3,3,440
S-4677025033,S-0359369083948964,in,6,25,9,13,13,9,9,6,9,6,9,6,6,6,6,6,9,6,9,9,6,9,9,13,9,410
S-5011010101,S-0359369084273941,in,13,80,24,22,16,14,19,27,27,22,38,27,32,71,17,19,17,19,19,36,41,43,43,25,24,290
S-4413110100,S-0359369084099742,in,15,30,17,19,17,19,17,15,19,24,22,22,20,35,15,20,17,22,39,61,35,22,20,27,37,410
S-4677025033,S-0359369083957320,in,15,27,6,3,3,3,39,6,3,3,3,3,6,3,3,0,0,0,0,0,3,3,3,3,3,390
S-4793025022,S-0359369084007000,in,2,150,28,9,5,10,3,3,3,3,3,3,3,7,5,3,2,3,3,3,3,3,3,3,3,280
S-4677025033,S-0359369083950515,in,4,51,8,8,12,8,6,4,6,12,6,4,4,10,4,6,6,6,16,6,6,4,4,6,8,390
S-4677025029,S-0359369081335933,in,3,40,6,6,4,4,6,6,6,4,4,4,4,6,4,3,6,6,6,6,4,4,4,6,4,420
S-4677025028,S-0359369084278916,in,6,309,35,21,16,9,6,5,5,6,6,4,5,5,4,4,5,5,7,7,6,5,6,6,4,310
S-4372025021,S-0359369085187017,in,4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,6,4,6,4,440
S-4784025026,S-0359369085130249,in,3,79,7,9,15,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,340
S-4784025026,S-0359369085191423,in,17,40,27,34,23,19,21,20,19,26,34,29,33,29,30,23,20,21,26,24,24,57,73,184,36,4840
S-4677025033,S-0359369083951596,in,11,20,18,19,20,19,19,24,19,28,24,23,32,18,21,17,24,29,72,47,58,37,34,24,41,430
S-4677025028,S-0359369084276845,in,4,37,6,8,9,5,5,6,7,6,6,5,6,7,6,5,5,7,6,6,6,7,7,6,6,350
S-4687025030,S-0359369085131833,in,0,20,6,6,6,14,9,11,6,3,6,6,9,3,6,3,6,9,6,3,3,6,6,6,3,480
S-4793025022,S-0359369085714356,in,3,24,10,3,3,7,7,10,14,7,17,10,7,10,3,3,3,3,7,3,7,7,7,7,7,240
S-4677025028,S-0359369083964946,in,4,162,6,6,8,4,5,5,4,5,4,5,5,4,5,4,5,5,5,5,5,4,5,5,5,330
S-4580025036,S-0359369083970299,in,2,22,2,2,5,34,7,5,5,2,14,22,7,2,5,7,2,2,5,5,5,5,2,2,5,450
S-4677025033,S-0359369083954749,in,0,158,4,14,39,0,4,7,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,330
S-4885025022,S-0359369085101257,in,3,36,6,8,11,6,6,8,8,11,6,8,11,8,8,8,6,6,11,14,39,61,55,28,11,260
S-4784025026,S-0359369085088884,in,4,70,6,6,8,5,6,7,5,5,6,6,5,6,7,6,5,6,7,7,6,6,6,7,7,330
S-4784025026,S-0359369085156350,in,0,37,6,3,3,3,0,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,0,3,3,260
S-4784025026,S-0359369085083265,in,0,27,0,0,3,5,0,0,0,3,3,3,0,0,3,3,0,3,3,3,3,0,3,3,3,420
S-4677025033,S-0359369083948964,in,7,21,7,11,11,11,11,11,11,11,11,7,7,11,7,11,7,11,11,7,7,7,11,11,14,410
S-4677025028,S-0359369084283395,in,7,105,16,21,16,7,5,7,7,8,7,5,5,5,5,4,4,7,4,4,4,4,4,5,5,350
S-4677025033,S-0359369083948964,in,6,19,13,13,13,9,9,9,9,6,9,9,9,6,13,9,6,9,13,9,6,6,6,16,9,410
S-4728010101,S-0359369085246680,in,3,92,35,19,16,16,6,3,3,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,280
S-4677025028,S-0359369084269220,in,4,75,7,7,7,16,12,7,7,6,5,5,5,4,4,4,5,5,5,5,4,5,5,5,4,480
S-4372025021,S-0359369085190284,in,4,46,7,9,14,4,5,5,5,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,350
S-4521010100,S-0359369084102140,in,10,52,16,16,18,9,13,10,12,12,15,12,13,42,16,14,10,9,12,14,16,14,15,15,13,380
S-4677025033,S-0359369083951547,in,10,40,10,12,10,9,10,9,7,9,17,10,19,10,7,7,9,10,21,12,10,12,10,7,7,410
S-4721011100,S-0359369084144779,in,3,56,5,5,6,4,4,5,4,4,6,5,6,5,5,6,5,5,5,4,5,5,4,5,5,420
S-4886025023,S-0359369085192637,in,0,88,5,8,10,3,5,5,8,5,3,3,5,5,3,3,3,3,3,5,3,3,3,3,5,340
S-4885025022,S-0359369085162028,in,11,353,36,44,32,13,14,13,13,11,9,9,6,17,5,5,6,6,13,11,9,6,8,9,9,320
S-4793025022,S-0359369084006077,in,3,33,6,6,6,6,6,6,7,6,5,6,7,6,3,5,6,6,5,6,6,6,6,6,6,270
S-4684025022,S-0359369085696983,in,3,55,8,5,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,260
S-4682025024,S-0359369085722995,in,0,65,7,7,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,270
S-4793025022,S-0359369084007935,in,0,18,3,0,3,0,0,9,15,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,240
S-4793025022,S-0359369084006077,in,0,62,6,3,3,3,3,3,0,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,3,270
S-4413110100,S-0359369084099742,in,14,31,17,17,17,21,16,19,20,27,20,21,16,36,16,14,19,16,52,62,34,19,23,21,59,420
S-4372025021,S-0359369085136931,in,3,19,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,3,5,3,260
S-4886025023,S-0359369085096325,in,6,165,43,26,17,23,9,6,6,11,6,3,6,3,3,3,3,3,3,3,3,3,3,3,3,270
S-4573025028,S-0359369085159644,in,4,39,4,4,4,2,4,4,4,4,4,4,2,4,4,4,2,4,4,2,4,4,4,4,4,250
S-4677025028,S-0359369083975652,in,14,27,5,8,5,5,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,390
S-4677025028,S-0359369083965760,in,6,31,14,13,11,17,22,19,20,14,8,7,7,10,6,7,6,7,6,6,7,7,7,6,8,490
S-4729010101,S-0359369084103841,in,13,25,21,32,34,29,30,31,28,29,22,22,25,18,32,19,28,23,155,64,43,31,33,27,52,4310
S-4677025028,S-0359369084263199,in,4,17,5,6,6,5,7,6,6,5,6,7,5,5,5,6,6,6,6,6,7,6,6,6,6,410
S-2711010100,S-0359369085221832,in,4,6,4,5,5,4,6,5,5,5,6,6,9,4,6,6,5,5,6,4,6,5,6,6,6,250
S-4677025028,S-0359369084284948,in,5,49,7,7,9,5,5,4,5,5,5,6,6,5,4,5,5,6,5,5,5,6,5,5,5,390
S-4521010100,S-0359369084096219,in,16,118,23,23,25,24,25,28,24,30,22,19,25,38,27,24,23,30,43,22,23,24,27,43,73,320
S-4180025322,S-0359369083973772,in,6,105,7,7,9,6,10,9,9,5,4,5,5,13,5,6,7,5,37,128,92,20,17,9,12,4450
S-4573025028,S-0359369085124788,in,4,8,5,5,5,5,5,5,5,6,5,5,6,5,6,5,5,6,5,5,6,5,6,5,5,250
S-4793025022,S-0359369085174452,in,3,60,9,6,6,6,3,3,3,6,3,0,3,3,6,0,3,3,3,3,3,3,3,0,3,270
S-4729010102,S-0359369084012737,in,0,0,0,3,3,3,3,0,0,0,3,3,0,0,3,3,3,3,3,3,3,0,0,3,3,450
S-4677025033,S-0359369083956744,in,4,28,6,6,6,6,7,7,6,6,6,6,5,8,6,5,5,6,5,9,11,8,7,7,7,370
S-4677025029,S-0359369081312510,in,0,16,3,3,3,11,3,0,0,5,3,5,3,0,3,3,3,3,0,0,0,3,3,5,3,410
S-4677025033,S-0359369083948964,in,3,14,7,10,10,7,3,7,7,7,7,3,3,3,3,7,3,3,7,3,3,3,7,7,3,410
S-4673025027,S-0359369085866370,in,5,20,6,6,5,5,6,6,5,5,6,5,6,5,6,5,5,5,6,5,6,6,6,7,6,240
S-4677025028,S-0359369084263199,in,5,16,5,4,5,6,6,6,5,7,6,6,5,4,6,6,6,6,6,6,6,6,6,5,6,410
S-4684025022,S-0359369085696983,in,0,47,10,7,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
S-4372025021,S-0359369085172993,in,3,117,29,23,16,20,7,3,7,10,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,270
S-4784025026,S-0359369085082861,in,3,174,20,10,5,3,3,3,3,3,3,3,3,5,3,5,3,3,3,5,13,15,13,8,5,300
S-4283025025,S-0359369085821946,in,3,22,4,6,6,6,4,6,6,6,4,4,4,4,6,4,4,4,4,4,6,4,6,4,4,260
S-4677025028,S-0359369083929626,in,4,46,8,10,8,6,6,7,7,6,7,6,11,6,5,6,5,6,7,6,6,8,10,6,6,280
S-4784025026,S-0359369085086177,in,3,14,3,3,3,7,3,5,5,3,10,7,5,3,3,3,3,5,5,3,5,5,5,5,3,440
S-4677025028,S-0359369084263413,in,8,65,10,13,18,10,8,8,8,28,8,10,8,10,5,5,5,5,10,8,5,8,8,8,10,360
S-4677025033,S-0359369083956660,in,5,19,5,6,6,5,6,6,6,6,6,7,6,7,5,6,7,6,7,7,5,6,6,6,5,360
S-4677025028,S-0359369083963708,in,8,63,16,16,18,12,16,16,14,18,10,10,8,12,8,6,10,10,14,12,12,10,10,10,10,370
S-4677025033,S-0359369084271218,in,7,56,14,14,14,10,7,9,7,7,6,7,4,6,4,4,4,4,3,4,4,4,4,6,4,390
S-4784025026,S-0359369085176895,in,12,60,19,17,19,21,14,17,17,23,27,29,64,21,19,19,17,17,21,21,31,27,29,21,29,260
S-4380032023,S-0359369083292702,in,63,7,4,4,4,4,18,4,14,4,4,21,11,7,4,4,4,0,4,4,0,4,4,4,4,60
S-4677025028,S-0359369084289301,in,14,161,48,27,27,17,14,14,14,14,7,10,3,3,3,3,3,3,3,3,3,3,3,3,3,280
S-4677025033,S-0359369083953840,in,4,113,6,6,10,4,6,4,6,4,6,6,7,6,4,7,6,4,4,6,6,4,6,6,6,330
S-4793025022,S-0359369084005707,in,3,61,12,6,6,6,6,9,9,15,9,9,6,6,6,6,6,6,6,6,6,6,3,9,6,260
S-4729010102,S-0359369084088638,in,0,56,3,0,6,3,0,3,6,0,0,0,12,0,3,3,3,0,0,3,3,3,3,0,3,350
S-4677025028,S-0359369084263124,in,2,87,6,4,10,2,4,4,4,6,2,2,2,2,4,4,2,4,2,2,4,2,2,4,4,380
S-4784025026,S-0359369085186035,in,10,221,32,22,17,9,6,4,4,3,4,3,3,3,4,3,3,3,4,4,3,4,3,4,3,280
S-4793025022,S-0359369084007828,in,2,37,2,5,5,5,2,2,2,5,2,2,2,2,5,5,2,2,2,2,2,2,2,5,5,260
S-4784025026,S-0359369085155543,in,3,67,13,8,5,8,5,18,18,5,10,8,3,5,3,3,3,3,3,3,3,3,3,3,3,250
S-4677025033,S-0359369083948964,in,10,20,10,13,13,10,10,10,7,10,10,10,7,10,10,10,7,10,13,7,7,10,7,13,10,400
S-4677025028,S-0359369083943437,in,2,149,9,18,32,2,5,14,11,11,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,350
S-4886025023,S-0359369085096325,in,3,145,41,22,16,22,6,6,6,9,3,3,6,3,3,0,3,3,3,3,3,3,3,3,3,270
S-4677025033,S-0359369083952909,in,4,18,5,5,4,4,4,5,4,4,5,5,4,5,5,5,5,4,4,6,5,5,5,6,5,280
S-4784025026,S-0359369085082861,in,3,186,13,8,8,3,5,3,3,5,3,3,3,3,3,8,3,5,5,5,8,15,18,8,5,300
S-4677025028,S-0359369084289301,in,17,183,58,47,29,15,15,12,15,15,9,6,6,3,3,3,3,3,3,3,3,3,3,3,3,280
S-4677025033,S-0359369083948964,in,3,18,6,12,15,9,6,3,6,9,6,6,6,3,6,6,6,6,6,3,6,6,6,9,6,410
S-4885025022,S-0359369085133961,in,4,75,7,9,12,9,5,4,5,7,9,6,5,9,5,5,5,6,5,2,4,5,5,6,5,400
S-4684025022,S-0359369085085690,in,2,46,12,10,7,2,5,2,5,5,5,5,5,2,2,2,2,2,2,2,2,0,2,2,2,250
S-4372025021,S-0359369085193551,in,3,248,6,7,6,6,4,4,4,4,6,4,4,4,6,4,4,6,4,6,6,4,6,6,6,300
