site,sid,leaktype,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
S-2711010100,S-0359369084044177,normal,4,16,5,6,5,6,5,6,6,5,6,6,5,6,5,5,6,5,5,5,6,6,5,6,6,270
S-4571025029,S-0359369084041553,normal,6,77,11,10,17,7,9,11,15,7,7,6,10,6,6,6,5,6,7,6,7,7,6,6,6,320
S-4571025029,S-0359369084035506,normal,4,88,6,7,8,5,7,5,7,5,6,5,4,5,5,5,6,5,7,6,5,7,6,7,7,310
S-4571025029,S-0359369084050463,normal,7,89,12,19,24,8,9,10,9,8,9,8,9,7,7,7,7,9,15,10,11,8,6,9,8,330
S-4571025029,S-0359369084039854,normal,7,17,10,12,9,13,7,11,9,12,8,9,14,11,9,14,8,7,9,8,9,10,9,12,10,260
S-4521010100,S-0359369084092952,normal,7,30,15,12,20,6,7,5,6,6,5,4,4,5,4,4,4,4,4,4,4,5,4,4,4,370
S-4521010100,S-0359369084101969,normal,4,14,8,6,6,4,6,6,6,4,6,4,4,8,4,6,6,12,10,10,6,10,8,10,8,400
S-4571025029,S-0359369084042114,normal,3,98,6,6,5,5,6,6,5,6,5,6,6,6,5,6,7,6,5,6,6,6,6,6,6,310
S-2911010107,S-0359369084032073,normal,4,9,6,6,5,6,5,7,6,7,5,5,6,5,8,6,5,6,5,7,6,7,6,6,5,260
S-2711010100,S-0359369084033030,normal,4,47,6,11,15,6,6,6,6,6,6,6,6,6,6,6,8,6,10,6,7,8,6,6,7,330
S-2711010100,S-0359369085221626,normal,4,30,6,5,6,5,7,6,6,6,6,6,6,6,6,5,6,5,7,6,6,6,7,6,7,310
S-4571025029,S-0359369084042841,normal,4,101,9,9,7,8,6,6,7,6,7,7,6,7,5,7,6,6,6,6,7,9,10,6,7,300
S-4571025029,S-0359369084040357,normal,4,10,6,6,6,6,5,5,6,6,6,6,6,5,6,6,6,5,6,6,6,6,5,5,6,270
S-4571025029,S-0359369084044631,normal,6,31,9,9,10,10,9,8,8,10,9,9,15,8,9,8,6,6,6,10,12,17,12,14,10,250
S-2911010107,S-0359369084040845,normal,4,17,5,7,6,6,6,5,6,7,5,5,7,7,6,6,6,7,6,6,6,7,7,6,6,400
S-4571025029,S-0359369084038856,normal,4,10,5,6,5,5,6,5,5,6,6,5,5,5,5,5,5,5,5,6,6,7,6,5,5,270
S-4571025029,S-0359369084036702,normal,4,11,5,5,4,6,5,6,5,6,5,5,6,6,5,7,5,5,6,5,5,6,5,6,6,250
S-4571025029,S-0359369084049226,normal,4,10,6,7,5,6,6,6,5,6,5,6,5,6,5,6,6,6,6,6,7,11,11,10,7,260
S-2711010100,S-0359369084049689,normal,4,33,5,6,7,6,5,6,6,6,5,6,7,5,5,7,6,7,6,6,5,6,7,6,5,380
S-2911010107,S-0359369084041819,normal,3,32,7,6,5,7,5,5,6,6,5,6,6,6,5,6,6,6,6,7,4,6,6,6,6,390
S-2711010100,S-0359369084048707,normal,5,5,7,8,6,8,16,5,6,6,8,8,6,6,6,5,5,5,6,5,5,5,5,6,5,460
S-4571025029,S-0359369084037239,normal,4,95,6,6,5,6,6,6,7,7,6,6,5,6,6,5,6,5,5,6,6,6,7,6,6,320
S-4571025029,S-0359369084042163,normal,5,83,6,11,70,6,6,6,6,5,5,6,6,8,5,5,8,5,8,6,8,6,8,6,6,320
S-4571025029,S-0359369084041421,normal,4,16,5,5,5,5,5,7,6,5,5,6,7,5,6,5,5,6,5,5,6,6,5,6,6,270
S-2711010100,S-0359369084049721,normal,5,36,13,9,21,6,7,6,7,6,7,5,5,5,5,5,5,5,5,6,6,5,6,5,5,290
S-4571025029,S-0359369084038062,normal,3,17,5,6,6,7,7,6,5,5,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,280
S-2911010107,S-0359369084051412,normal,4,24,5,6,5,6,6,6,6,6,5,5,5,5,5,6,6,6,5,4,5,6,5,6,6,270
S-2911010107,S-0359369084030622,normal,4,16,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,5,5,5,5,280
S-2711010100,S-0359369084041892,normal,4,22,6,8,7,5,6,6,6,6,5,6,7,6,6,7,5,5,6,5,5,6,5,6,6,350
S-4571025029,S-0359369084036918,normal,4,5,6,5,5,5,5,6,5,5,5,5,6,5,6,7,5,6,6,6,6,6,6,6,6,250
S-2911010107,S-0359369084030622,normal,4,16,6,6,6,5,6,6,6,6,6,6,6,6,7,6,5,6,5,5,6,5,6,7,6,280
S-4413110100,S-0359369081312643,normal,4,11,5,5,6,4,5,5,6,5,4,6,5,4,6,6,6,6,6,6,4,6,6,6,4,370
S-2711010100,S-0359369084052352,normal,5,39,13,14,15,7,6,4,4,4,5,4,4,4,6,4,4,4,4,5,4,4,5,4,4,280
S-4571025029,S-0359369084041173,normal,4,29,5,6,5,6,6,6,6,6,6,6,5,6,5,5,5,6,6,6,6,5,5,6,6,320
S-4571025029,S-0359369084036694,normal,5,14,5,5,4,5,5,5,5,5,6,5,6,5,5,6,5,5,5,5,6,7,5,5,6,270
S-4413110100,S-0359369084110523,normal,4,14,6,4,5,6,6,5,6,5,6,6,5,5,7,7,5,5,8,10,10,5,5,7,5,340
S-4571025029,S-0359369084050885,normal,6,55,12,13,20,10,8,9,9,9,9,8,8,8,7,6,8,8,13,8,8,10,9,8,8,330
S-2911010107,S-0359369084040696,normal,9,56,15,13,12,11,14,21,16,15,12,13,18,21,10,11,24,47,64,24,21,16,16,15,12,4100
S-2911010107,S-0359369084039862,normal,4,60,19,18,13,5,6,6,7,6,7,7,7,5,6,6,6,7,5,7,7,7,6,6,7,310
S-2711010100,S-0359369084038146,normal,3,260,32,15,9,7,5,5,5,5,3,5,5,5,3,5,5,3,5,5,5,5,5,3,5,290
S-4571025029,S-0359369084049655,normal,4,16,7,5,6,6,6,5,6,5,6,6,5,6,5,7,5,6,5,6,6,5,7,6,6,280
S-4571025029,S-0359369084038674,normal,3,52,19,5,5,5,5,4,5,5,5,5,4,5,5,6,5,5,5,5,5,5,4,5,6,290
S-4571025029,S-0359369084037254,normal,2,35,8,3,3,7,3,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,5,270
S-4571025029,S-0359369084037353,normal,4,16,5,5,6,4,5,5,6,6,7,5,6,5,5,5,5,6,5,5,5,4,6,6,5,260
S-4521010100,S-0359369084095963,normal,4,47,5,6,5,5,5,5,5,6,6,5,5,5,7,5,5,5,6,6,4,5,6,6,5,360
S-4571025029,S-0359369084037890,normal,4,6,6,5,5,6,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,7,250
S-2911010107,S-0359369084045778,normal,3,177,5,5,6,5,6,5,5,6,5,6,6,6,6,6,4,5,5,6,6,6,6,6,6,310
S-4571025029,S-0359369084040076,normal,5,9,6,7,6,5,7,6,7,7,8,7,10,7,7,9,8,6,7,9,6,8,8,14,11,250
S-4571025029,S-0359369084051040,normal,8,21,10,8,8,9,9,10,9,9,10,9,10,14,9,9,10,10,19,29,29,19,14,14,11,260
S-4571025029,S-0359369084036900,normal,5,199,6,12,8,8,8,7,8,8,7,7,5,7,5,8,5,6,5,5,8,8,7,8,7,310
S-2911010107,S-0359369084047865,normal,5,27,6,6,6,6,6,4,5,6,6,7,6,5,7,6,5,6,6,5,6,7,6,5,6,280
S-4571025029,S-0359369084051818,normal,4,12,6,5,5,5,6,6,6,6,6,6,5,5,6,5,5,5,5,5,5,4,7,6,5,250
S-2711010100,S-0359369084049317,normal,3,60,8,5,4,4,5,5,5,6,4,5,5,6,5,6,4,5,6,4,5,6,4,5,6,300
S-4521010100,S-0359369084102843,normal,4,10,5,6,6,6,5,6,5,5,4,6,5,5,7,6,5,6,7,6,6,7,7,6,6,390
S-4571025029,S-0359369084041439,normal,5,15,6,6,6,7,6,6,5,7,7,6,8,5,7,5,6,6,6,6,6,8,8,8,6,260
S-2711010100,S-0359369085221220,normal,4,11,6,7,6,5,5,6,6,9,6,5,6,5,6,6,4,5,6,6,5,6,6,6,6,370
S-4571025029,S-0359369084037072,normal,4,31,6,5,5,6,6,6,6,5,5,5,6,5,6,6,6,6,5,5,4,6,6,6,5,270
S-4571025029,S-0359369084037486,normal,5,9,5,5,6,5,6,5,6,5,5,6,5,6,6,5,5,6,5,7,5,6,6,5,6,260
S-4571025029,S-0359369084050638,normal,4,8,6,5,6,5,6,6,6,5,6,6,5,6,5,6,6,6,5,6,6,7,6,6,6,280
S-4571025029,S-0359369084035308,normal,3,11,6,4,4,4,6,6,6,6,6,6,7,6,6,7,6,4,6,6,6,6,7,7,9,250
S-2911010107,S-0359369084043880,normal,3,7,5,6,6,5,5,5,6,6,6,6,6,8,6,6,10,18,10,14,10,8,6,6,6,400
S-4571025029,S-0359369084033543,normal,5,55,20,11,11,15,8,8,10,8,8,8,8,7,7,5,8,8,8,14,15,12,10,8,11,280
S-4571025029,S-0359369084043492,normal,7,17,9,7,10,8,8,11,8,12,11,9,11,12,9,11,9,10,11,10,12,14,13,8,10,260
S-4571025029,S-0359369084043450,normal,4,11,4,4,3,4,4,4,5,5,5,4,4,5,5,5,5,4,5,5,4,5,4,5,4,390
S-4571025029,S-0359369084035761,normal,6,45,9,9,15,7,9,14,13,8,9,7,10,8,8,7,6,8,14,10,9,8,10,10,7,340
S-2711010100,S-0359369085118087,normal,4,7,7,6,6,5,5,5,6,5,5,4,6,6,6,5,5,6,6,6,6,6,5,6,6,400
S-2911010103,S-0359369081383008,normal,4,10,6,5,6,5,5,6,6,5,5,6,7,6,6,5,6,6,6,5,5,6,6,6,6,390
S-4571025029,S-0359369084049341,normal,3,35,6,6,5,6,6,6,6,6,5,5,6,5,5,5,5,7,6,6,5,6,5,5,5,330
S-4571025029,S-0359369084042999,normal,3,162,5,6,7,4,5,5,4,4,5,6,4,5,4,5,4,4,5,5,6,4,4,5,5,320
S-4571025029,S-0359369084044086,normal,4,10,5,6,6,6,5,5,5,6,5,6,5,6,6,6,6,6,5,5,6,6,6,6,6,260
S-4571025029,S-0359369084041397,normal,4,46,6,6,7,6,7,6,6,6,6,5,5,6,5,6,6,6,12,9,6,6,6,8,6,350
S-2911010107,S-0359369084046917,normal,8,23,11,9,10,9,8,8,8,8,10,8,10,10,8,11,8,7,8,10,9,9,10,19,12,250
S-4571025029,S-0359369084039763,normal,7,51,13,10,10,10,10,10,10,11,13,11,10,8,8,8,10,10,8,10,9,8,10,12,10,270
S-4571025029,S-0359369084038476,normal,4,9,5,5,6,6,6,6,6,6,7,6,5,5,6,6,6,6,6,6,6,6,6,6,6,260
S-4571025029,S-0359369084039664,normal,4,8,6,5,6,5,6,6,5,5,6,6,5,7,6,5,6,5,6,6,6,6,6,6,6,270
S-4571025029,S-0359369084048277,normal,5,15,5,8,7,8,5,7,8,8,7,7,8,6,8,7,7,6,5,8,9,12,10,8,8,260
S-2711010100,S-0359369084034913,normal,4,18,9,7,6,6,5,5,6,6,6,7,6,6,7,7,6,7,5,6,6,6,7,6,6,470
S-2711010100,S-0359369084036934,normal,3,14,5,5,5,5,5,5,6,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,360
S-4571025029,S-0359369084035381,normal,4,11,6,5,5,5,5,6,6,5,6,5,5,5,6,5,6,6,5,6,5,6,6,6,6,260
S-4571025029,S-0359369084049176,normal,4,12,6,5,6,5,6,6,6,6,6,5,5,5,6,6,6,6,6,5,6,5,6,7,6,270
S-4571025029,S-0359369084037197,normal,3,12,5,4,5,4,4,5,4,4,5,4,5,5,5,6,4,5,4,4,5,5,5,5,4,250
S-2711010100,S-0359369084039144,normal,4,6,5,5,5,5,6,6,7,6,6,6,6,6,7,7,5,7,6,5,7,6,7,6,6,390
S-4571025029,S-0359369084043757,normal,15,42,17,19,17,17,17,19,16,19,26,24,22,20,21,20,21,21,25,36,45,91,81,50,25,260
S-2911010107,S-0359369084047386,normal,5,45,5,6,5,6,5,5,5,5,6,5,5,5,5,5,5,5,5,7,6,5,5,6,5,290
S-2911010107,S-0359369084045778,normal,4,140,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,6,7,6,6,7,5,6,5,310
S-2711010100,S-0359369085125785,normal,4,130,6,6,6,5,6,5,5,5,5,6,6,4,5,6,6,6,7,5,6,5,6,6,6,310
S-4571025029,S-0359369084040597,normal,5,11,6,5,7,6,7,7,6,7,6,6,6,6,5,5,6,6,7,7,6,7,6,7,6,350
S-4571025029,S-0359369084050091,normal,4,7,6,6,5,6,6,6,6,5,6,5,6,6,7,7,5,6,5,6,6,5,6,6,5,260
S-4571025029,S-0359369084039276,normal,4,11,6,6,6,6,7,5,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,5,6,270
S-2711010100,S-0359369084045513,normal,4,6,17,14,11,6,6,6,7,6,7,6,7,6,5,7,7,7,7,7,7,7,6,6,6,420
S-4571025029,S-0359369084043245,normal,4,9,6,5,7,6,5,6,6,5,6,7,7,6,6,7,5,6,7,8,7,6,6,6,5,260
S-4571025029,S-0359369084041546,normal,6,40,7,9,16,8,8,7,7,7,8,7,7,5,7,7,8,6,10,14,14,11,11,8,10,320
S-4571025029,S-0359369084040068,normal,4,26,6,6,6,5,6,4,6,5,6,4,4,6,6,6,5,6,6,6,6,6,5,6,5,350
S-4571025029,S-0359369084050562,normal,4,24,5,5,6,5,6,6,6,6,6,6,5,6,6,5,6,6,6,6,5,6,6,5,6,340
S-2711010100,S-0359369085126320,normal,5,75,11,9,6,6,6,6,6,6,6,6,5,5,4,4,4,5,5,5,6,6,5,6,6,300
S-2711010100,S-0359369084034319,normal,4,67,5,5,5,6,6,6,5,6,5,5,5,5,7,5,5,5,6,5,6,6,6,5,5,320
S-4571025029,S-0359369084043385,normal,4,31,6,6,6,4,6,6,5,6,5,6,6,6,6,5,5,5,6,7,6,6,6,6,6,280
S-2911010107,S-0359369084047790,normal,4,14,6,6,6,5,5,5,5,6,5,4,5,6,5,5,6,6,5,6,7,5,6,6,7,370
S-2711010100,S-0359369084032164,normal,5,8,6,5,5,6,6,6,6,6,6,5,5,5,5,5,5,5,6,5,5,5,5,6,5,350
S-2711010100,S-0359369085118780,normal,4,7,7,7,7,7,7,6,6,6,6,5,6,6,4,5,5,6,5,5,6,5,6,6,5,420
S-2911010107,S-0359369084040845,normal,5,32,6,6,6,7,6,5,6,5,6,6,6,6,6,6,6,7,6,7,6,6,7,5,6,400
S-4413110100,S-0359369084098736,normal,4,21,4,6,6,6,5,5,5,6,5,5,5,5,6,5,4,5,5,5,5,5,5,6,5,420
S-2911010103,S-0359369081324457,normal,5,44,23,14,12,6,5,6,6,6,5,5,3,3,3,3,5,3,5,3,3,3,3,3,3,350
S-2911010107,S-0359369084039755,normal,3,12,5,5,4,4,4,4,6,5,5,6,5,5,5,4,4,5,5,5,5,6,4,4,6,260
S-4571025029,S-0359369084050216,normal,4,10,5,5,6,6,6,6,6,8,6,5,11,6,6,8,6,5,6,6,6,11,9,11,7,260
S-2911010107,S-0359369084034566,normal,3,14,6,5,6,6,6,5,6,5,5,6,5,6,6,5,6,5,5,6,4,6,6,5,5,260
S-4571025029,S-0359369084049416,normal,6,17,9,9,7,8,8,10,8,9,9,9,15,11,8,8,6,8,7,9,9,6,8,9,14,260
S-4571025029,S-0359369084037478,normal,4,19,5,5,5,5,6,5,6,6,6,6,5,5,6,5,5,6,5,5,6,7,6,6,5,260
S-4571025029,S-0359369084041868,normal,4,10,5,6,5,6,6,5,6,6,5,5,5,6,7,6,6,7,6,6,6,6,6,6,5,270
S-4571025029,S-0359369084039763,normal,6,17,8,6,7,6,7,7,7,7,6,9,9,7,7,7,7,7,9,6,7,8,7,12,6,280
S-2711010100,S-0359369085125785,normal,4,253,6,15,11,5,5,5,4,4,5,3,4,6,5,4,4,5,4,5,5,5,5,5,5,310
S-2711010100,S-0359369085126635,normal,5,14,7,7,6,7,7,6,5,6,6,6,5,5,4,4,7,6,5,5,5,5,5,5,6,400
S-4571025029,S-0359369084041546,normal,9,109,12,16,18,9,11,9,10,11,11,11,11,6,12,10,10,9,16,23,27,23,21,12,13,320
S-2711010100,S-0359369084046891,normal,3,7,5,4,4,4,4,3,4,4,5,5,4,4,5,4,5,4,4,4,4,5,5,5,4,410
S-4571025029,S-0359369084035688,normal,4,35,5,5,5,5,6,5,5,6,5,6,5,5,5,5,6,6,5,6,6,6,5,6,5,340
S-4571025029,S-0359369084035464,normal,6,119,10,10,7,6,8,7,8,7,8,7,7,13,7,8,7,7,8,8,10,6,7,7,8,300
S-4571025029,S-0359369084051990,normal,5,6,6,5,6,5,6,5,5,5,5,6,6,6,6,6,7,7,5,6,6,7,6,6,6,250
S-2711010100,S-0359369085125835,normal,4,10,6,7,6,6,6,6,6,6,6,6,5,6,6,6,6,7,7,7,7,7,6,7,6,260
S-4571025029,S-0359369084040811,normal,5,11,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,260
S-4413110100,S-0359369084645635,normal,4,6,5,6,5,5,6,5,6,6,5,6,6,7,5,6,5,6,6,6,6,6,6,6,7,390
S-4571025029,S-0359369084051040,normal,6,13,8,8,8,8,8,8,8,8,8,7,8,10,8,6,8,9,10,15,15,11,10,10,12,260
S-2911010103,S-0359369081383008,normal,4,9,5,4,5,6,5,5,5,6,6,6,5,4,5,5,6,6,7,5,7,6,6,5,5,390
S-2911010103,S-0359369081383008,normal,4,9,5,5,5,5,5,5,5,5,5,5,4,6,5,5,6,5,5,4,5,5,5,5,5,380
S-2711010100,S-0359369084048640,normal,4,17,9,7,6,8,5,6,4,4,4,4,5,4,4,5,5,4,5,5,4,4,5,4,5,260
S-2711010100,S-0359369085095897,normal,4,6,6,6,5,6,6,4,4,5,5,5,5,5,6,5,5,6,5,6,5,6,6,6,6,440
S-4571025029,S-0359369084042437,normal,4,7,5,6,6,6,5,6,6,6,5,5,6,6,6,5,5,6,5,6,6,5,6,5,7,250
S-4571025029,S-0359369084039979,normal,6,50,14,10,10,10,10,8,9,10,8,9,8,9,14,10,7,10,10,12,14,61,54,17,10,270
S-2911010107,S-0359369084039755,normal,5,8,5,5,6,6,5,5,5,5,5,5,5,5,5,5,4,5,6,7,5,5,5,7,6,260
S-4571025029,S-0359369084020284,normal,5,9,8,7,6,5,5,6,6,7,5,6,7,6,6,8,6,7,7,8,5,7,6,6,8,250
S-4571025029,S-0359369084041124,normal,4,8,5,5,6,5,5,5,5,5,5,5,7,4,6,5,4,9,8,5,6,6,6,6,6,380
S-4571025029,S-0359369084049747,normal,3,29,9,7,9,8,8,9,7,6,6,7,7,7,8,7,7,6,7,9,9,9,9,5,9,280
S-2711010100,S-0359369085133706,normal,5,11,5,6,5,6,5,7,5,8,5,5,5,5,5,6,6,5,5,6,5,6,6,6,6,260
S-4571025029,S-0359369084039763,normal,7,34,16,16,13,12,9,10,11,12,13,12,13,14,11,11,9,9,12,8,11,11,11,17,9,280
S-4571025029,S-0359369084037767,normal,4,18,5,5,5,5,5,6,5,5,5,5,6,5,6,6,5,5,5,7,6,6,6,6,6,250
S-2711010100,S-0359369084036199,normal,4,6,5,5,5,6,5,5,5,4,5,5,5,5,5,5,6,5,5,6,5,6,6,5,5,410
S-4571025029,S-0359369084049887,normal,5,11,6,5,6,6,5,6,6,6,6,7,6,5,6,6,5,6,6,6,6,7,7,7,6,270
S-4571025029,S-0359369084030614,normal,9,22,10,9,9,9,8,10,8,11,16,24,31,30,11,12,10,10,12,16,18,19,17,17,14,2560
S-2911010107,S-0359369084047519,normal,3,13,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,4,5,5,5,6,5,5,260
S-4571025029,S-0359369084042379,normal,4,80,6,6,6,6,6,4,6,6,6,5,5,6,6,6,5,7,6,6,6,5,6,6,6,320
S-4571025029,S-0359369084037239,normal,4,127,6,7,10,6,5,6,5,5,6,7,5,5,7,7,5,5,5,5,6,6,6,7,5,320
S-4413110100,S-0359369084099791,normal,5,29,5,5,5,7,6,5,6,6,5,6,6,5,7,6,6,6,5,6,6,5,7,6,6,320
S-4571025029,S-0359369084040175,normal,4,32,6,8,5,6,6,5,6,6,6,5,5,5,6,6,6,6,6,7,7,6,6,5,7,300
S-4521010100,S-0359369084101969,normal,4,14,6,6,4,8,4,8,6,6,6,6,6,6,6,6,4,8,10,8,8,10,10,14,6,400
S-2711010100,S-0359369085090005,normal,2,14,3,3,3,5,3,3,3,3,7,5,3,3,3,3,3,3,3,3,5,3,3,3,3,430
S-4571025029,S-0359369084051776,normal,6,78,9,9,8,7,8,8,9,9,10,12,9,9,9,7,6,7,7,8,8,21,17,13,9,300
S-4571025029,S-0359369084043203,normal,3,20,6,6,6,6,5,6,6,6,6,6,6,6,6,7,6,6,6,6,8,6,8,6,7,280
S-4571025029,S-0359369084051941,normal,10,17,9,9,9,8,10,11,11,10,16,14,34,16,10,15,9,9,10,11,10,17,16,39,14,260
S-2711010100,S-0359369085221626,normal,5,66,6,6,5,5,7,7,6,6,6,5,6,6,7,6,5,6,6,6,7,7,6,6,6,310
S-4571025029,S-0359369084035613,normal,4,15,6,6,6,6,6,6,6,5,5,6,6,6,5,5,5,5,5,5,6,6,6,6,6,280
S-2911010107,S-0359369084047865,normal,5,35,5,6,6,6,6,5,5,5,7,6,6,6,6,6,6,7,7,5,6,8,7,6,7,280
S-2711010100,S-0359369084030846,normal,6,40,12,13,13,10,9,9,9,13,9,7,9,9,6,7,7,7,7,9,7,9,7,7,10,390
S-4571025029,S-0359369084041215,normal,4,11,5,4,4,5,4,7,5,4,4,5,5,4,5,5,4,5,4,5,5,5,5,5,5,280
S-2711010100,S-0359369084048111,normal,4,13,6,6,6,6,6,6,7,7,6,5,6,6,6,6,4,6,5,5,6,6,6,7,5,280
S-2711010100,S-0359369085126635,normal,5,12,5,7,6,6,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,4,4,5,420
S-2911010107,S-0359369084031810,normal,4,11,6,5,5,5,5,5,5,6,5,6,5,5,5,5,4,6,6,4,6,5,6,5,6,250
S-4521010100,S-0359369084102736,normal,5,9,4,5,6,5,5,5,5,6,5,6,4,5,5,4,6,6,6,5,4,5,6,7,5,260
S-4521010100,S-0359369084095906,normal,4,9,8,6,6,6,7,9,12,7,6,6,6,7,7,6,6,7,6,6,6,6,6,6,6,560
S-4571025029,S-0359369084043278,normal,4,40,6,6,14,6,5,12,8,6,6,5,5,6,5,5,5,6,6,6,7,5,5,5,5,330
S-2911010107,S-0359369084034202,normal,4,22,7,6,8,7,7,7,7,5,6,5,6,7,5,5,7,7,5,7,6,6,6,7,6,410
S-4571025029,S-0359369084051560,normal,4,8,5,5,5,6,5,5,4,5,5,5,5,5,5,4,5,7,6,5,5,6,7,7,6,270
S-4571025029,S-0359369084037767,normal,3,9,4,5,5,5,5,5,4,5,4,5,4,5,5,5,4,5,5,5,6,5,5,5,5,250
S-2911010107,S-0359369084045588,normal,4,17,6,5,6,6,7,8,8,8,5,6,7,7,9,7,7,24,46,43,36,33,29,9,8,4250
S-4521010100,S-0359369084099940,normal,4,15,6,5,5,6,6,5,5,6,5,6,6,6,6,5,6,6,6,6,5,7,6,6,5,190
S-2711010100,S-0359369084048012,normal,3,17,4,6,5,5,5,5,5,5,5,4,5,6,5,6,5,5,5,5,6,6,6,7,6,280
S-4571025029,S-0359369084030614,normal,8,13,9,9,8,7,9,7,7,8,11,17,24,26,8,10,9,8,7,8,11,13,12,11,12,270
S-4413110100,S-0359369084099239,normal,4,17,5,6,6,5,5,5,5,5,5,5,6,5,6,5,6,5,5,6,6,5,5,6,4,350
S-4571025029,S-0359369084049663,normal,3,11,5,5,5,5,4,6,6,6,5,7,5,5,5,6,5,6,5,5,5,7,5,6,5,270
S-4571025029,S-0359369084043625,normal,4,37,8,8,7,6,5,6,8,5,5,6,5,4,5,4,4,4,5,5,5,6,4,4,5,340
S-4571025029,S-0359369084041108,normal,5,10,5,6,6,5,5,5,5,5,7,5,7,6,5,6,5,6,6,5,7,6,7,6,7,250
S-4413110100,S-0359369084110267,normal,5,8,6,6,5,6,6,6,5,6,6,6,5,7,6,6,6,6,6,6,6,6,6,6,6,360
S-4571025029,S-0359369084042379,normal,4,63,6,6,6,6,7,6,6,5,6,6,6,5,6,6,6,5,6,6,6,7,6,7,7,320
S-4571025029,S-0359369084049655,normal,9,42,14,12,11,9,12,9,8,10,12,9,15,13,15,14,11,11,13,10,11,25,28,16,10,280
S-4521010100,S-0359369084093018,normal,3,206,4,5,4,4,6,5,6,4,4,4,5,7,4,6,4,5,5,6,7,6,6,5,4,310
S-2911010107,S-0359369084032560,normal,4,13,5,5,5,5,6,5,6,6,5,5,6,5,6,5,5,5,6,5,5,5,5,5,7,120
S-2711010100,S-0359369084036082,normal,4,22,7,5,5,6,5,4,5,5,5,6,5,5,5,5,4,5,5,5,5,5,6,6,6,260
S-4413110100,S-0359369084105937,normal,4,38,5,6,6,4,5,5,6,6,5,6,5,7,4,6,6,5,5,5,7,6,7,6,6,420
S-4413110100,S-0359369084099080,normal,5,38,7,7,8,7,6,8,7,7,5,6,7,6,5,6,6,6,7,6,7,7,5,7,5,380
S-4571025029,S-0359369084038161,normal,4,16,5,5,4,5,5,4,5,5,5,5,5,5,5,5,6,5,4,5,5,6,5,6,5,270
S-4571025029,S-0359369084041421,normal,3,21,4,6,5,7,5,5,5,5,5,5,3,6,5,6,4,6,5,5,5,6,5,5,4,270
S-4413110100,S-0359369084090683,normal,5,18,8,7,6,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,4,4,6,5,230
S-4571025029,S-0359369084037254,normal,5,26,7,7,5,7,5,7,7,5,7,7,8,7,7,7,7,4,7,7,7,8,9,12,7,270
S-4571025029,S-0359369084041397,normal,5,56,8,7,7,6,7,6,6,6,5,6,6,7,5,6,6,5,9,8,6,5,6,6,6,330
S-2911010107,S-0359369084032073,normal,4,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,6,5,5,5,260
S-4521010100,S-0359369084102728,normal,4,9,6,6,6,7,6,6,5,5,5,6,7,7,6,6,5,5,5,6,7,6,6,5,6,360
S-4571025029,S-0359369084044086,normal,3,18,6,5,5,5,5,3,5,5,5,5,5,6,5,6,5,5,5,6,4,6,6,6,6,260
S-4571025029,S-0359369084043336,normal,4,6,5,5,6,4,6,6,5,5,6,6,5,5,6,5,5,6,6,6,6,6,5,6,6,250
S-2711010100,S-0359369084031935,normal,4,13,8,9,7,8,9,8,10,11,6,6,6,6,6,5,6,5,7,6,6,6,6,6,5,420
S-4571025029,S-0359369084041173,normal,6,88,8,9,16,4,7,7,6,6,8,4,4,8,7,6,6,7,7,6,7,4,4,6,6,320
S-4571025029,S-0359369084043765,normal,6,22,8,7,6,4,3,6,6,6,6,6,8,8,4,4,4,4,4,6,4,6,6,4,6,260
S-4571025029,S-0359369084036694,normal,4,7,6,6,5,6,6,5,6,6,6,6,6,6,7,6,5,6,6,5,7,7,5,6,6,260
S-2911010107,S-0359369084041710,normal,5,12,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,7,7,5,6,7,6,250
S-4571025029,S-0359369084044193,normal,3,27,4,4,4,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,270
S-4571025029,S-0359369084049507,normal,7,21,7,8,7,8,6,7,7,8,7,6,6,7,7,7,7,7,8,12,10,7,7,8,8,240
S-4571025029,S-0359369084043070,normal,13,19,16,15,14,11,11,13,15,13,13,14,11,13,12,12,11,19,13,13,11,15,12,15,12,390
S-4571025029,S-0359369084041728,normal,3,42,5,7,6,6,6,5,6,6,6,6,6,7,6,5,6,6,7,10,16,13,11,9,7,270
